student_id,name,email,phone_number,gender,age,attendance_rate,study_hours_per_day,past_failures,family_income,scholarship,specialization,cgpa,internship_score,case_studies,dropout_status
STU_733270,Zinal Biswas,nayarpavani@example.net,+917320674022,Male,22,82.6,4.0,0,Medium,Yes,Marketing,7.34,4,18,1
STU_238486,Kashvi Basu,chaitaly61@example.com,+919818819697,Female,22,77.2,7.7,0,Low,No,Marketing,6.53,8,16,0
STU_550722,Xalak Bumb,turvi64@example.com,+918618358078,Female,19,87.2,6.1,0,Medium,No,Marketing,7.62,4,16,0
STU_526117,Hemang Malhotra,bhavini95@example.net,+918610328603,Male,18,78.7,4.1,0,Medium,No,Marketing,9.22,5,39,0
STU_633375,Ridhi Rajagopalan,saanvikakar@example.net,+917375671837,Female,18,87.3,2.1,0,Low,No,HR,6.38,7,16,0
STU_714924,Upma Dhaliwal,lavanyarama@example.com,+918957619614,Male,20,60.0,3.5,0,High,No,HR,7.4,5,25,0
STU_928899,Aryan Singh,gaurangnori@example.com,+919843384590,Female,21,83.1,4.6,0,Low,No,HR,7.22,7,41,0
STU_180937,Sachi Sharma,maanav71@example.net,+917904196876,Male,19,93.2,1.6,0,Medium,No,Marketing,7.55,1,32,1
STU_207839,Yasti Mandal,kadakiajalsa@example.net,+918129794982,Female,22,91.1,7.1,0,High,No,Marketing,6.75,9,6,1
STU_176273,Shivansh Aggarwal,mitrapanini@example.com,+918970454940,Male,23,76.0,1.3,0,Medium,Yes,Marketing,6.04,2,36,0
STU_605864,Henry Majumdar,nchawla@example.org,+918508551668,Male,18,84.9,3.9,1,High,No,Marketing,7.6,1,23,0
STU_758836,Ansh Nanda,charita72@example.org,+919051281317,Female,21,84.6,2.0,3,Medium,Yes,Marketing,6.37,9,30,1
STU_286304,Utkarsh Saini,dayamai66@example.com,+918751675024,Female,19,78.2,3.1,0,Medium,No,Marketing,7.82,9,44,0
STU_278577,Priya Arya,lakshsule@example.com,+916250784221,Male,20,78.1,6.6,2,High,No,HR,9.04,5,30,0
STU_691842,Rudra Goyal,hemanginisarraf@example.net,+917385422446,Male,18,78.8,3.9,0,High,No,HR,6.84,5,37,1
STU_926995,Pahal Ghosh,parmaramrita@example.org,+919669956950,Female,19,91.2,3.2,0,Low,No,Marketing,8.07,9,37,0
STU_186412,Lopa Srinivasan,yachana16@example.net,+917386332578,Female,18,87.1,4.5,0,Medium,No,Marketing,7.66,7,35,0
STU_958544,Priya Sharaf,dakshraja@example.org,+916087448227,Male,23,89.1,1.0,0,High,No,HR,6.67,2,31,1
STU_944491,Panini Srivastava,ekantika95@example.org,+918874133565,Male,19,86.9,2.1,0,High,No,Marketing,7.88,3,35,0
STU_507286,Faras Kamdar,amolsrinivasan@example.org,+918404803476,Female,20,96.5,4.5,1,High,No,HR,9.05,2,6,0
STU_621685,Aryan Bhatnagar,samisamesh@example.com,+916478299049,Female,20,87.4,2.8,0,Medium,No,HR,7.97,7,35,0
STU_412563,Darika Tailor,jackatwal@example.org,+917493285500,Female,21,95.4,10.0,0,Medium,No,HR,5.9,9,20,0
STU_847181,Jacob Manne,zchacko@example.org,+919426504008,Male,23,85.3,4.2,1,Medium,No,HR,7.96,2,13,1
STU_918587,Rachit Deo,thamanranveer@example.org,+918124295547,Female,20,79.7,8.0,0,Medium,Yes,HR,6.56,8,41,1
STU_521528,Fitan Ghosh,harishluthra@example.net,+919820812362,Female,18,83.7,5.7,0,Medium,No,HR,6.44,3,44,1
STU_145048,Jalsa Varty,jvarma@example.org,+916606845590,Female,21,76.3,4.2,0,High,No,Marketing,5.81,2,24,0
STU_176791,Girish Baral,aayush06@example.com,+917802687683,Male,22,66.6,3.2,0,Medium,No,Marketing,7.48,6,17,0
STU_759738,Kamala Tailor,ushukla@example.org,+918375702175,Female,18,93.4,3.3,0,Medium,No,HR,7.77,9,35,0
STU_874297,Yutika Jhaveri,qasim78@example.net,+919664744853,Female,18,78.8,12.8,0,Low,No,HR,6.24,8,47,0
STU_609151,Avi Puri,deyaahana@example.com,+917039538377,Female,20,95.3,6.4,0,Medium,No,Marketing,7.02,8,39,0
STU_321609,William Sagar,mitraveer@example.com,+919713726757,Female,21,69.2,4.4,2,High,No,Marketing,9.65,2,18,1
STU_592211,Krisha Venkatesh,gdyal@example.org,+919855976176,Male,18,79.2,5.8,0,High,No,HR,6.89,7,26,1
STU_117973,Upkaar Murty,finn70@example.com,+917754392683,Male,20,77.6,3.8,0,Medium,No,Marketing,7.76,4,17,0
STU_733745,Aahana Bakshi,yatan58@example.com,+919160353036,Female,22,77.5,5.9,1,Low,No,HR,5.99,6,27,0
STU_478205,Wriddhish Ramachandran,bsheth@example.com,+919732606712,Female,18,79.2,2.1,1,Low,No,HR,8.91,4,41,0
STU_243639,Jatin More,madhavihanda@example.com,+917536712363,Female,21,93.2,2.7,2,Medium,Yes,HR,8.61,2,10,1
STU_531931,Baghyawati Sinha,ramanrachana@example.com,+916698643770,Female,23,93.1,2.5,0,Medium,No,Marketing,7.6,2,10,0
STU_901294,Indali Pathak,ibala@example.net,+918259403056,Male,19,85.6,10.5,0,Medium,No,Marketing,5.77,6,40,1
STU_128567,Omaja Gade,vedantgokhale@example.net,+917284544949,Male,22,78.6,5.5,1,Medium,No,HR,6.56,8,21,1
STU_722429,Mitali Jha,paimanthan@example.com,+917981367480,Female,22,83.8,6.5,0,Medium,No,Marketing,7.71,4,39,0
STU_576482,Amrita Rao,saravarkey@example.net,+917455180840,Male,18,87.8,2.0,0,Medium,No,Marketing,8.02,4,43,0
STU_258863,Bhanumati Shere,wsundaram@example.com,+918345540777,Male,22,80.3,1.5,0,Medium,No,HR,8.27,7,15,0
STU_386792,Forum Sandhu,wasonaashi@example.net,+919567866581,Male,23,93.1,6.9,1,Medium,No,Marketing,6.66,5,13,0
STU_793262,Vidhi Dash,esalvi@example.org,+917670285267,Male,18,90.7,3.3,0,Medium,Yes,HR,6.24,6,24,1
STU_968872,Manthan Bala,osha46@example.com,+918882977173,Male,19,87.4,9.1,0,Medium,No,HR,7.83,5,43,0
STU_458997,Sai Koshy,libnisom@example.org,+918371766974,Male,18,81.1,5.8,1,Low,Yes,Marketing,7.04,7,18,1
STU_943109,Ishaan Ahuja,aagrawal@example.org,+918031745201,Female,18,72.6,8.7,0,High,No,HR,8.53,2,18,0
STU_895386,Nilima Narasimhan,eshenoy@example.org,+918705887239,Female,22,76.1,2.9,0,Medium,No,HR,7.25,3,14,0
STU_333458,Praneel Amble,bhanumati79@example.com,+919748952222,Male,18,73.1,5.2,0,Low,No,Marketing,9.75,3,43,0
STU_744902,Ekiya Pau,balhaardeol@example.org,+918434105399,Male,23,81.8,3.1,0,Medium,No,HR,9.03,9,35,1
STU_871556,Laksh Sama,goelniharika@example.com,+919674108545,Male,22,87.6,3.1,0,Medium,No,Marketing,7.73,2,28,1
STU_578188,Triveni Oak,pavanikrish@example.net,+919621735113,Female,23,82.3,7.3,1,Medium,No,HR,7.26,8,45,0
STU_438815,Upkaar Merchant,dhillonkrisha@example.com,+916763218193,Male,20,80.9,4.4,0,Medium,No,Marketing,7.44,2,13,0
STU_107502,Dipta Dhingra,xchandra@example.org,+917335766035,Female,19,94.3,2.9,0,Low,No,HR,8.74,6,20,0
STU_284016,Yachana Iyengar,eperi@example.net,+918254064903,Female,20,83.8,1.2,0,High,Yes,HR,6.37,1,42,0
STU_582762,Triveni Chakrabarti,pyohannan@example.com,+917189282868,Female,22,84.3,5.6,0,High,No,HR,8.76,7,6,1
STU_688382,Rudra Chaudhuri,falgunidivan@example.org,+917547365440,Male,20,96.7,3.2,1,Medium,No,Marketing,7.42,9,20,0
STU_592321,Gagan Ravel,palsachi@example.net,+919181513901,Female,23,69.7,9.7,0,High,No,HR,6.4,2,24,1
STU_716280,Manthan Deep,badamiupasna@example.org,+919992482845,Female,20,90.9,3.5,0,High,Yes,Marketing,5.92,9,19,1
STU_319755,Eiravati Nagar,harish54@example.org,+919702074915,Male,22,86.3,2.5,0,Medium,No,Marketing,7.18,5,47,0
STU_110157,Gunbir Parikh,lsheth@example.net,+919283343112,Male,18,89.5,3.5,1,Medium,No,HR,6.43,3,33,0
STU_293568,Anjali Raja,reyanshbaral@example.org,+918179937222,Female,22,77.5,5.9,1,Medium,No,Marketing,6.91,1,16,0
STU_284142,Peter Yadav,tnagar@example.com,+919654397616,Male,23,85.0,6.9,0,Medium,No,Marketing,7.84,4,37,0
STU_180408,Jason Dugar,vbatta@example.org,+918999178160,Male,19,88.3,3.8,0,Medium,No,Marketing,6.87,8,22,0
STU_499885,Ladli Brar,anshzachariah@example.net,+919438997960,Female,18,83.0,7.5,1,High,No,Marketing,8.6,3,36,1
STU_389671,Falguni Chowdhury,anvigopal@example.org,+917905348142,Male,22,95.3,2.2,0,Medium,No,HR,7.84,1,45,0
STU_307552,Adya Chaudhuri,khatriaarnav@example.net,+919331764367,Male,19,93.0,4.0,0,Medium,No,HR,6.86,6,36,1
STU_610059,Darsh Thakkar,william45@example.com,+917453536483,Male,20,95.5,3.7,0,Medium,No,Marketing,8.42,5,35,0
STU_491221,Varenya Kapadia,lnaidu@example.com,+917203576845,Female,20,94.5,7.3,0,Medium,Yes,Marketing,6.68,8,42,0
STU_227681,Ishani Mukherjee,clad@example.com,+918964617374,Female,21,83.0,3.3,1,Medium,No,HR,6.02,9,8,0
STU_709988,Samesh Mukhopadhyay,hsehgal@example.com,+917748879644,Male,21,92.9,5.6,1,High,No,HR,7.9,1,37,1
STU_826128,Pushti Acharya,shagavin@example.com,+916335546994,Female,21,95.2,3.3,0,Medium,No,Marketing,6.08,9,31,0
STU_269858,Waida Bir,netra86@example.net,+916197160003,Female,19,84.7,2.7,0,Low,No,HR,6.87,9,14,1
STU_657910,Ethan Badal,patelfaraj@example.org,+918218680522,Female,20,82.5,1.8,0,High,No,HR,5.0,8,48,0
STU_587407,Charles Narula,asidhu@example.org,+919679758051,Female,18,81.9,4.6,0,High,Yes,HR,7.16,6,8,1
STU_472147,Janani Deo,lekhamunshi@example.org,+918807647762,Female,19,86.4,10.3,0,Low,Yes,HR,5.8,9,39,1
STU_530287,Balveer Khatri,joshuakumar@example.org,+916545371848,Male,23,70.5,9.8,1,High,No,HR,7.45,4,5,1
STU_757300,Jatin Dhaliwal,prisha26@example.com,+919211152664,Male,18,89.0,2.2,2,Medium,No,Marketing,5.71,4,15,1
STU_195763,Lekha Maharaj,falguni30@example.com,+916141235365,Female,23,75.5,5.4,0,High,No,HR,8.12,1,49,0
STU_807052,Aishani Ahluwalia,jack61@example.com,+916172677003,Male,22,86.3,5.6,1,Medium,No,HR,8.63,5,11,0
STU_501689,Forum Kadakia,zehaan77@example.net,+916600525195,Male,18,91.2,4.0,0,Medium,No,Marketing,7.57,1,27,0
STU_834465,Ishwar Kari,falgunibajwa@example.com,+919511064167,Female,19,72.6,8.9,0,Medium,No,HR,8.83,2,16,1
STU_581016,Laban Singhal,omya48@example.net,+918171752003,Female,19,92.1,8.7,0,High,No,Marketing,8.76,8,40,0
STU_977416,Megha Chokshi,santkritika@example.org,+918735162650,Male,19,88.0,9.2,1,Medium,No,HR,5.73,6,26,0
STU_402309,Arin Rana,duttyahvi@example.net,+918837687341,Male,18,99.6,4.1,0,High,Yes,Marketing,6.14,2,48,0
STU_184867,Advik Kant,liamparekh@example.net,+916981979693,Male,21,83.9,2.5,0,High,No,HR,6.96,1,43,0
STU_120637,Michael Choudhary,panini38@example.org,+917191653156,Female,20,80.1,3.8,0,Medium,No,Marketing,6.58,3,24,0
STU_296444,Eta Talwar,babudhriti@example.org,+916818797241,Female,22,74.1,4.5,0,Medium,No,HR,7.2,5,32,0
STU_611219,Bhavini Chander,yatin74@example.com,+919464933018,Male,21,86.6,9.0,0,Medium,No,HR,6.15,8,20,0
STU_445777,Vedika Varughese,bordelajita@example.com,+917555010990,Male,18,95.8,1.8,0,Medium,No,Marketing,7.03,8,36,0
STU_906317,Aryan Sem,obath@example.com,+918612452079,Female,20,76.1,1.0,0,Medium,No,Marketing,6.79,4,18,0
STU_470325,Mitali Dhawan,chhabraarunima@example.org,+919788553112,Male,19,91.0,6.7,1,Low,No,Marketing,8.27,9,40,0
STU_905438,Yasti Dora,janani01@example.org,+919118130736,Male,22,88.7,6.1,1,High,No,HR,8.27,5,48,0
STU_848888,Osha Date,larya@example.org,+916479453717,Male,20,40.7,3.4,0,Medium,No,Marketing,7.07,9,7,0
STU_166242,Prisha Lad,sarthak68@example.net,+916533782142,Female,20,87.2,4.8,1,Medium,No,Marketing,7.25,1,30,0
STU_826819,Chavvi Karnik,takyashodhara@example.com,+916693066403,Male,23,71.5,4.6,0,Medium,No,HR,6.27,1,28,1
STU_766787,Isaac Sagar,shivani37@example.net,+917185241262,Female,21,83.2,1.4,0,Medium,No,Marketing,5.0,3,24,1
STU_992319,Maya Atwal,timothybabu@example.com,+916448970585,Male,18,85.0,6.1,0,Medium,No,HR,7.38,9,27,1
STU_610668,Darpan Radhakrishnan,girish23@example.org,+917818011246,Female,18,96.7,3.2,1,Medium,No,Marketing,6.44,2,36,0
STU_320309,Netra Palan,mitesh72@example.org,+919361959710,Male,21,70.2,7.3,0,Medium,No,HR,6.91,1,27,0
STU_546311,Nicholas Sachdeva,vivaandass@example.org,+919662125631,Male,21,85.9,9.8,0,High,No,Marketing,7.88,8,43,0
STU_574830,Jeremiah Anne,ekantadeshpande@example.net,+917134881730,Male,22,76.8,6.8,0,Medium,No,HR,7.98,6,16,0
STU_296330,Pranit Krishnamurthy,advay12@example.org,+916967642088,Female,19,87.0,7.5,0,High,No,Marketing,5.71,5,43,0
STU_439076,Abhimanyu Thaker,saumya53@example.net,+918501100344,Male,20,79.3,1.2,0,Low,Yes,Marketing,7.64,7,38,0
STU_775004,Unnati Sathe,wgulati@example.com,+919382288898,Female,20,84.2,3.8,1,Medium,No,HR,6.98,9,34,1
STU_259264,Naksh Lalla,qkala@example.org,+918435009967,Female,20,69.9,3.5,0,Medium,No,Marketing,8.18,5,45,1
STU_859862,Wazir Golla,fbuch@example.net,+917212788154,Female,18,93.7,4.3,1,High,No,HR,7.59,9,40,1
STU_848064,Jason Iyengar,qkrishnamurthy@example.org,+916623230684,Female,21,98.3,5.9,0,Medium,No,Marketing,7.43,4,49,0
STU_605432,Keya Minhas,triya61@example.com,+917302313230,Male,18,85.1,7.7,0,Medium,No,Marketing,5.0,9,47,1
STU_707886,Falan Din,caleb88@example.net,+916079482138,Female,22,97.4,1.6,0,High,No,Marketing,8.35,7,7,0
STU_771370,Baljiwan Bath,hnarayanan@example.org,+917421595728,Female,22,77.4,3.2,0,Medium,No,HR,7.78,8,44,0
STU_517969,Harita Babu,ektasastry@example.org,+919245994328,Female,21,75.8,10.1,0,High,No,Marketing,6.22,3,11,1
STU_101265,Amol Bajwa,xvenkatesh@example.org,+918478290416,Male,19,85.9,5.3,0,Medium,No,Marketing,6.3,5,13,1
STU_257825,Veda Karnik,vasudha21@example.org,+918415383317,Male,22,82.5,2.3,0,Medium,No,Marketing,7.75,2,7,0
STU_751602,Abdul Sengupta,auroraubika@example.org,+918671434137,Male,19,84.4,4.5,1,Medium,No,HR,5.0,9,48,0
STU_122809,Chanchal Gupta,kapooroeshi@example.org,+916064678988,Male,21,94.7,4.0,0,High,No,Marketing,6.61,6,21,0
STU_400975,Wishi Rajagopal,krishna27@example.com,+916076746285,Male,23,87.2,1.7,0,Low,No,Marketing,7.49,5,7,0
STU_147720,Zaitra Mangal,banjeetparmar@example.net,+917452592518,Male,23,69.3,2.0,0,Medium,Yes,Marketing,7.35,2,45,0
STU_807206,Bakhshi Memon,chanderodika@example.org,+916618666500,Female,18,83.2,6.4,0,Low,No,HR,7.16,2,31,0
STU_635362,Meghana Sharaf,alexandersani@example.net,+919193321554,Female,20,95.0,4.9,0,High,No,Marketing,8.22,7,7,1
STU_339515,Chaitaly Tak,niteshkanda@example.com,+916854319629,Female,21,87.3,4.9,1,High,No,Marketing,5.58,2,31,0
STU_569932,Chandresh Misra,sarkaronveer@example.com,+918842679412,Female,20,58.8,0.8,0,High,No,Marketing,5.0,8,28,0
STU_137596,Ronith Agarwal,shettynihal@example.com,+918689251528,Female,22,75.9,4.1,1,Medium,No,HR,7.85,7,13,0
STU_836646,Jhalak Narain,gbanerjee@example.net,+918580078573,Female,23,92.9,6.3,0,High,No,HR,7.53,7,16,0
STU_603062,Isaac Nagy,mekhala34@example.net,+916136273449,Male,21,81.5,7.1,0,Medium,No,Marketing,6.63,7,41,1
STU_464436,Rajata Vig,frado75@example.org,+919648314328,Male,18,70.9,2.5,2,High,Yes,HR,7.74,7,41,1
STU_715206,Avi Devan,pyohannan@example.org,+917026576430,Male,22,82.5,5.4,0,Medium,No,HR,6.07,3,37,1
STU_226434,Nihal Natt,vinayasarma@example.com,+918669338159,Male,21,88.1,3.2,0,Medium,No,Marketing,7.97,7,44,0
STU_966644,Leena Mahajan,wgera@example.org,+916940787858,Male,18,42.3,2.8,1,Medium,No,Marketing,7.33,6,28,0
STU_101462,Amrita Nagi,azaan75@example.net,+919716267148,Female,22,95.4,6.1,0,Low,No,Marketing,7.28,6,42,0
STU_928047,Meghana Brar,jeremiahdesai@example.com,+917402171473,Female,22,87.3,4.4,0,Low,No,HR,5.79,7,8,0
STU_954091,Warinder Raman,tiwaridamini@example.org,+919976620324,Male,23,68.9,5.8,0,Medium,Yes,HR,8.04,9,33,1
STU_248492,Dev Vyas,amara99@example.org,+919327050017,Female,19,83.1,4.4,1,Medium,No,Marketing,7.66,3,48,1
STU_899250,Ishanvi Krish,champak90@example.net,+919678657409,Female,22,97.3,2.6,0,High,No,Marketing,7.99,8,15,0
STU_743197,Joshua Gandhi,xdayal@example.net,+919108635704,Female,22,92.8,7.3,0,High,Yes,HR,5.5,5,12,1
STU_437150,Zaid Bose,skhurana@example.com,+916695816338,Female,23,93.7,3.6,0,Medium,Yes,HR,7.94,6,28,0
STU_553166,Ojas Vaidya,chaayacomar@example.net,+919206559802,Female,20,80.3,4.2,2,High,Yes,Marketing,5.96,2,22,1
STU_842296,Urvi Banerjee,gangadalal@example.org,+917882609631,Male,22,86.6,1.8,0,High,Yes,HR,7.37,2,47,0
STU_933968,Yahvi Bawa,siddharthsachdeva@example.com,+919069439429,Male,22,99.3,5.1,0,High,No,HR,6.29,9,26,0
STU_131827,Lucky Patla,kibeelijah@example.net,+918000238751,Male,19,90.5,2.9,1,Medium,No,HR,6.17,3,27,0
STU_427964,Anya Singh,gthaker@example.org,+918032822146,Female,19,77.3,3.0,0,High,No,Marketing,5.0,2,45,1
STU_244998,Chanchal Kant,imaranbail@example.org,+916837692386,Female,19,69.4,1.6,0,High,No,Marketing,6.93,8,19,0
STU_438559,Ekavir Borra,jairajandra@example.org,+918380655661,Female,22,75.8,3.2,0,Low,No,Marketing,7.0,9,24,1
STU_970422,Kabir Bhatnagar,sunderrajata@example.org,+919882084324,Male,23,93.2,6.9,1,Low,No,HR,7.53,5,9,1
STU_485102,Faris Sarna,doctoraadhya@example.org,+919720414992,Male,19,79.8,0.9,1,Low,No,Marketing,8.7,5,22,0
STU_978040,Jasmit Soman,sairaghavan@example.org,+918355979639,Female,21,69.9,7.7,1,Medium,No,HR,7.86,2,48,0
STU_545781,Sneha Mannan,ikbalvenkataraman@example.org,+917755014170,Male,20,86.5,10.4,0,Medium,Yes,Marketing,6.69,9,22,1
STU_279802,Jalsa Wagle,bthakur@example.com,+918791307034,Female,22,94.1,1.9,0,High,Yes,Marketing,7.31,3,37,0
STU_167322,Warda Dalal,kevin21@example.com,+916612727168,Female,22,72.8,6.4,0,High,No,Marketing,7.55,9,34,0
STU_818194,Wakeeta Mane,ydash@example.com,+919697194505,Female,21,97.3,7.5,2,Medium,Yes,Marketing,8.71,2,27,0
STU_230325,Robert Seshadri,qpalla@example.com,+917294007880,Female,19,88.2,3.8,1,High,No,HR,8.43,4,32,0
STU_593234,Leena Manda,aadhya38@example.net,+918257368531,Male,18,68.0,2.0,1,Low,No,Marketing,6.07,1,45,1
STU_159720,Jagrati Narayan,charlesgole@example.net,+919884134919,Male,19,79.9,4.0,1,High,Yes,HR,6.94,7,10,0
STU_327003,Rachana Buch,chakradhar50@example.net,+917379193186,Female,19,55.5,8.9,0,Medium,No,Marketing,5.67,8,41,1
STU_529143,Sachi Manne,warjas63@example.net,+916016340877,Male,21,77.2,1.8,0,High,No,HR,6.79,4,33,0
STU_285560,Eiravati Kohli,yashodhara84@example.net,+919129792701,Male,18,85.2,1.8,0,Medium,Yes,HR,8.05,3,47,0
STU_205628,Oliver Chahal,venkataramanalka@example.com,+916889990781,Female,21,93.1,4.6,1,Low,No,HR,7.35,7,12,0
STU_164270,Ishani Sem,jrajan@example.com,+919754025430,Female,23,98.0,3.6,0,Low,No,HR,6.38,7,37,1
STU_467897,Girik Choudhry,janigavin@example.com,+918392160416,Female,19,99.0,3.7,0,High,No,Marketing,7.2,2,24,0
STU_491086,Darsh Pau,rudramishra@example.net,+916055154171,Male,19,69.5,6.7,0,Medium,No,HR,8.18,4,12,1
STU_610565,Amrita Shankar,jananidin@example.net,+919627051503,Female,22,92.4,3.8,1,Medium,No,Marketing,7.72,1,37,1
STU_583236,Noah Agrawal,tkashyap@example.com,+918314100735,Female,23,92.7,2.7,0,Medium,No,Marketing,7.85,8,24,0
STU_342126,Inaya Das,theodoresubramaniam@example.com,+917236745180,Female,23,73.2,4.8,0,Low,No,HR,5.6,6,28,0
STU_946739,Atharv Rau,rajagopaljonathan@example.net,+917007075567,Male,20,69.1,5.5,0,Medium,No,HR,7.0,7,17,0
STU_203934,Jack Wali,agastya27@example.org,+919924486262,Male,21,69.5,4.2,0,Medium,No,HR,7.46,8,34,0
STU_253520,Damyanti Dugar,uravi@example.com,+917314229842,Male,18,85.0,3.6,0,Medium,No,Marketing,5.0,4,19,0
STU_757612,Lajita Datta,qtailor@example.com,+917793552056,Female,18,94.0,2.2,0,Medium,No,HR,8.32,5,33,0
STU_238833,Utkarsh Nagi,sibalekta@example.net,+917696863970,Male,23,95.2,4.0,1,High,No,HR,6.74,9,16,1
STU_286910,Yashawini Venkatesh,rchhabra@example.net,+918389172241,Female,22,75.5,1.9,0,Medium,No,HR,5.0,7,23,0
STU_645972,Yoshita Ben,karpedamyanti@example.com,+916485453537,Female,18,90.2,7.4,0,Medium,No,Marketing,7.23,1,44,0
STU_352314,Ekantika Savant,ayaanaggarwal@example.com,+918694694333,Female,18,77.8,4.3,0,Medium,No,Marketing,6.07,9,16,1
STU_548830,Atharv Palan,jason06@example.net,+918891950294,Male,23,60.7,2.1,1,Low,No,Marketing,7.41,5,49,1
STU_737979,Ayaan Agrawal,samrabanjeet@example.com,+916131925951,Female,20,79.5,4.8,0,Medium,No,Marketing,6.92,3,35,0
STU_361074,Logan Chand,pavanipandya@example.net,+917386358565,Male,20,97.2,3.5,0,High,No,Marketing,6.72,2,43,0
STU_630134,Tanveer Madan,praman@example.net,+916530507462,Male,19,88.3,6.8,0,High,No,HR,7.48,3,14,0
STU_462111,Warhi Contractor,mbuch@example.org,+918725391713,Male,21,97.1,3.7,0,High,No,Marketing,7.01,5,45,0
STU_893575,Idika Oak,fanand@example.com,+916761515113,Female,18,81.4,5.7,0,Low,No,HR,7.59,1,39,0
STU_441619,Oeshi Kaur,zayyansama@example.com,+916960788348,Male,18,89.1,4.3,2,Medium,No,HR,7.15,3,7,1
STU_211312,Darsh Parikh,damyanti15@example.org,+918706344299,Female,18,91.0,1.4,1,High,No,HR,7.75,9,39,0
STU_529436,Nandini Yogi,jalsa44@example.net,+918857682526,Female,23,79.5,3.1,0,High,No,HR,8.71,6,41,0
STU_332066,Ladli Desai,tristanbala@example.org,+919756304594,Male,21,92.8,3.6,0,Low,Yes,Marketing,6.13,4,18,0
STU_166177,Jagvi Sama,gavinbadal@example.net,+918874047288,Female,20,86.3,5.6,0,Medium,No,HR,6.5,9,42,0
STU_279026,Yamini Hans,aryan22@example.com,+916242677066,Male,20,91.7,10.5,2,Medium,Yes,HR,8.41,5,33,1
STU_481170,Aarav Rajagopal,vermamegha@example.com,+918498988580,Female,22,94.2,2.7,0,Medium,No,HR,7.99,1,38,0
STU_464188,Dakshesh Ghosh,desaishivansh@example.com,+917211793643,Male,22,92.4,8.1,0,Low,No,HR,7.19,1,14,0
STU_129669,Sai Dalal,lallasuhani@example.com,+916342435262,Male,20,90.1,4.4,0,High,No,HR,7.14,2,27,0
STU_541656,Xalak Varma,thamanyuvraj@example.com,+917462410558,Male,23,88.1,5.4,0,Low,No,Marketing,6.21,1,6,0
STU_115903,Dalaja Johal,shaanmol@example.net,+918802746937,Female,23,62.1,1.8,0,Medium,No,Marketing,7.57,6,39,0
STU_261272,Jagat Sengupta,garima08@example.com,+916173443811,Male,21,76.4,5.8,0,High,No,Marketing,7.73,4,42,0
STU_550392,Harini Devan,upasna29@example.com,+919168823156,Male,21,92.2,3.6,1,High,No,Marketing,8.24,2,15,0
STU_973358,Dayamai Narang,joshuapau@example.net,+918034675781,Male,20,84.1,7.5,0,Medium,Yes,HR,7.9,2,7,0
STU_267849,Diya Pillay,naksh43@example.com,+916127217361,Female,20,91.8,2.0,0,Medium,Yes,Marketing,7.89,2,40,0
STU_767472,Hemangini Sastry,devansh15@example.net,+919121031379,Male,18,97.2,5.3,0,High,No,Marketing,7.47,5,22,0
STU_998799,Nachiket Goel,ujaggi@example.org,+918769984112,Male,22,86.4,5.0,1,Medium,No,Marketing,6.87,4,48,0
STU_238152,Bina Gour,gavinvyas@example.com,+919583122631,Male,22,67.6,5.1,0,Medium,Yes,Marketing,7.13,5,38,0
STU_633007,Dev Pant,avni32@example.org,+919876259340,Female,18,83.8,4.1,1,Low,No,HR,7.11,7,31,0
STU_709203,Banjeet Rajan,jason22@example.net,+916018223941,Female,23,92.2,6.0,0,Medium,Yes,HR,6.62,9,5,1
STU_406469,Maanas Hari,bhavanibahl@example.com,+916851090471,Female,23,62.7,6.2,0,High,No,Marketing,7.62,6,42,0
STU_734925,Girik Dass,champak70@example.com,+918410386793,Male,21,89.6,3.2,0,Medium,No,HR,7.45,9,22,1
STU_525552,Nitesh Bhakta,christopher71@example.net,+919811673130,Female,21,83.9,1.3,0,High,No,HR,6.12,3,42,0
STU_884118,Xavier Warrior,devanshchoudhary@example.com,+916709949173,Male,19,88.7,1.3,1,Medium,No,Marketing,5.81,7,49,1
STU_478496,Jatin Parmer,indali66@example.net,+917583753159,Male,22,90.6,4.5,0,Medium,No,HR,7.89,8,7,0
STU_617215,Lajita Palan,pratyush98@example.com,+917604784201,Male,21,89.5,1.9,0,Medium,No,Marketing,6.08,3,37,0
STU_588545,Vasudha Dora,wbhandari@example.net,+918635114367,Female,19,79.1,1.2,0,Medium,Yes,HR,5.0,9,49,0
