student_id,name,email,phone_number,gender,age,attendance_rate,study_hours_per_day,past_failures,family_income,scholarship,department,cgpa,project_score,coding_skills,dropout_status
STU_295430,Gaurang Parmar,chaudhuriyatan@example.com,+919582121614,Male,19,85.8,5.6,0,Medium,Yes,CS,5.19,27,1,0
STU_106834,Urishilla Srinivas,tanay83@example.com,+919628022546,Male,19,88.5,5.1,0,Medium,Yes,ME,6.77,88,8,0
STU_839714,Ekapad Ramanathan,johalnathan@example.com,+916324671395,Female,22,91.7,6.7,0,Low,Yes,ME,5.98,95,1,0
STU_714139,Aarnav Oza,bsandal@example.net,+919005881569,Male,19,58.0,3.2,3,High,No,ME,5.95,72,3,1
STU_481988,Yashawini Panchal,abhiramrandhawa@example.com,+919594160295,Male,18,87.4,1.0,0,High,No,CS,6.69,86,9,0
STU_651815,Vincent Sami,luke68@example.net,+917162397624,Male,18,75.5,3.3,0,High,No,CS,4.92,24,1,1
STU_268096,Nihal Khatri,chowdhurydhriti@example.com,+917310628150,Male,23,85.9,3.3,1,Low,No,ME,6.01,32,6,0
STU_126471,Ronith Badami,obhatia@example.net,+918039184331,Male,19,86.8,5.7,0,High,Yes,EC,7.0,66,7,0
STU_267083,Kevin Rajagopal,ishani65@example.com,+917079891685,Female,23,96.2,0.4,1,Medium,No,CS,6.1,36,2,0
STU_630588,Falak Chaudry,rudra56@example.com,+916556872880,Female,20,75.4,11.0,0,High,No,ME,5.14,67,7,0
STU_351851,Lohit Bal,faqidnair@example.com,+918078057598,Female,20,86.6,1.7,0,Medium,No,CS,6.68,97,7,0
STU_878081,Amara Choudhury,yoshita23@example.org,+917160859312,Female,21,77.2,4.9,0,Medium,No,ME,6.77,72,9,0
STU_166724,Kiaan Wagle,palanoeshi@example.com,+918805082040,Female,20,79.4,5.8,0,Low,No,CS,5.68,67,7,0
STU_458552,Geetika Babu,brijeshrao@example.net,+916487629146,Male,23,95.9,1.9,1,Medium,No,EC,6.45,56,4,0
STU_919707,Upasna Jain,parekhtara@example.net,+916181677611,Male,22,73.4,3.5,1,Low,Yes,ME,5.76,41,3,1
STU_412112,Lucky Natt,rchad@example.net,+917365774054,Female,21,80.0,5.2,1,Medium,No,EC,6.03,62,9,0
STU_605393,Chanakya Lalla,sachishanker@example.net,+918170564250,Male,23,81.3,1.7,1,High,Yes,CS,6.45,72,8,0
STU_553184,Alka Misra,udarsh74@example.net,+916349556728,Female,19,62.0,2.8,0,Medium,No,EC,6.12,21,3,0
STU_779487,Jalsa Rattan,vasatika80@example.org,+917925921488,Male,23,75.7,2.7,1,Low,No,ME,7.24,97,3,0
STU_191796,Upma Dass,chanderdivya@example.net,+918875435576,Female,23,80.0,4.3,0,High,Yes,CS,7.11,85,6,0
STU_484593,Vedika Sidhu,prasaddipta@example.net,+916437272147,Female,21,95.7,4.3,0,Medium,No,CS,7.14,54,3,0
STU_405464,Saksham Narasimhan,tarabalakrishnan@example.org,+916812143173,Male,18,82.7,4.9,0,Medium,No,ME,7.9,35,6,0
STU_716017,Kritika Gupta,alexanderanand@example.org,+919146539799,Female,23,49.8,3.8,1,High,No,ME,5.21,25,9,0
STU_556581,Pushti Ganesan,vrittimannan@example.com,+916880390702,Female,22,90.7,4.7,0,Medium,No,EC,4.83,84,2,1
STU_678813,Aryan Deep,qkhare@example.net,+917403833130,Female,19,80.3,1.8,1,High,No,CS,5.75,30,8,0
STU_129352,Janaki Goyal,dakshsaraf@example.net,+919898007239,Male,21,65.0,2.1,0,High,No,ME,5.25,41,4,0
STU_345697,Hamsini Patla,jeetpatla@example.org,+917110867217,Female,22,83.9,6.4,0,Medium,Yes,CS,8.48,79,7,0
STU_990125,Sanaya Parsa,nhegde@example.com,+917894439686,Female,21,69.4,2.2,0,Medium,No,ME,4.7,33,4,0
STU_161289,Guneet Kant,georgegill@example.net,+919631664652,Female,23,89.8,6.0,0,Medium,No,CS,7.6,97,4,0
STU_453809,Dominic Kumer,ladli63@example.net,+919348088935,Female,18,85.9,5.4,2,Medium,Yes,EC,7.78,96,8,0
STU_399070,Damini Kurian,geraryan@example.net,+919224448809,Male,22,83.0,6.9,1,Medium,No,ME,6.74,78,9,0
STU_901104,Arya Saran,xgoyal@example.net,+919399147354,Female,18,77.1,5.7,0,Medium,No,CS,5.59,97,4,0
STU_742416,Yatin Kumer,keerjagat@example.com,+917206369166,Female,22,89.2,4.8,0,High,No,ME,8.66,74,5,0
STU_175245,Netra Babu,gulatiqadim@example.com,+919538369841,Female,18,92.1,3.4,0,High,No,CS,5.26,43,6,0
STU_134561,Daksh Barman,jtoor@example.com,+919420792955,Male,19,93.9,2.3,1,High,No,EC,7.36,37,9,0
STU_453656,Charles D’Alia,royparth@example.org,+919184884532,Male,21,92.3,8.5,0,High,No,ME,5.85,38,3,0
STU_756863,Darsh Karpe,raghav99@example.net,+916993971119,Male,19,93.8,9.9,0,Medium,No,CS,6.22,32,2,0
STU_522776,Dhriti Malhotra,biswassiya@example.org,+918034616459,Female,20,76.3,3.3,0,Medium,No,ME,5.86,56,6,0
STU_590313,Rachita Shanker,aarini18@example.com,+919743248860,Female,18,82.9,4.6,1,High,No,EC,5.66,73,6,0
STU_126677,Balveer Dhingra,nirjashankar@example.com,+916792200173,Female,20,70.5,2.9,0,Low,No,EC,8.71,46,8,0
STU_127550,Gunbir Pall,sagarvedhika@example.net,+916714243723,Male,20,88.4,1.5,1,High,Yes,CS,6.14,51,4,0
STU_702338,Harini Dutta,chaitalywalia@example.com,+916138708740,Female,21,87.2,5.5,0,Low,No,ME,6.96,54,6,0
STU_789963,Faras Som,udyatibalan@example.org,+916489864376,Female,19,78.4,1.5,0,High,No,EC,8.35,70,5,0
STU_489950,Yashvi Bail,joshianjali@example.net,+916974465145,Female,22,89.6,3.9,0,High,No,ME,8.08,94,3,0
STU_310701,Reva Mammen,quincymannan@example.com,+916964346765,Male,18,89.6,1.3,2,High,No,CS,5.37,86,3,0
STU_978997,Omkaar Pillay,chadhaamrita@example.net,+916205472871,Male,22,62.2,6.0,1,Medium,No,ME,6.5,47,3,0
STU_706341,Ekaraj Lanka,urishillarajagopal@example.com,+919444264530,Female,19,79.8,6.5,0,Low,No,ME,8.21,92,4,0
STU_459171,Vihaan Muni,jatin47@example.com,+918250025675,Male,20,78.3,4.0,1,High,No,CS,7.98,48,7,0
STU_879388,Zehaan Jani,diyaravi@example.com,+919681040531,Female,23,94.0,6.5,1,Medium,No,CS,5.93,72,3,1
STU_611789,Tara Bir,vincent31@example.org,+917702669513,Female,19,86.7,6.1,1,High,No,EC,6.35,27,4,1
STU_935087,Manya Jaggi,faqidnagy@example.net,+918579656077,Male,18,86.2,2.1,0,High,No,ME,5.13,88,5,0
STU_289522,Anthony Lad,bsingh@example.com,+917643948611,Male,23,94.9,2.6,0,Medium,No,EC,5.67,64,5,0
STU_151813,Wridesh Tripathi,luke79@example.net,+919510335787,Male,19,81.5,3.0,0,Low,No,ME,7.55,76,5,0
STU_973784,Meera Sridhar,adya96@example.net,+919810253914,Female,23,94.1,4.0,0,Low,No,ME,7.71,58,8,0
STU_470321,Meghana Bakshi,ssoni@example.com,+918482251862,Male,21,90.8,3.8,0,High,Yes,ME,7.66,47,2,1
STU_903752,Udyati Balay,oanand@example.org,+918659513377,Male,22,94.1,2.1,0,High,No,EC,6.99,36,2,0
STU_464359,Lekha Deol,oparmer@example.org,+919703730643,Male,19,84.4,0.6,0,Medium,No,ME,7.69,66,1,0
STU_331735,Chanchal Wason,iloyal@example.com,+918207159557,Female,19,87.5,4.0,0,Medium,No,EC,7.16,86,3,0
STU_724060,Om Swamy,ushukla@example.net,+919755008427,Male,20,60.5,8.9,1,High,No,CS,5.8,79,9,0
STU_519145,Janani Parmar,lekha93@example.net,+916198121627,Male,21,80.9,11.7,1,High,No,EC,7.17,33,5,0
STU_748535,Ayush Thaker,barkha66@example.org,+917089521883,Male,18,88.5,1.3,1,High,Yes,CS,4.7,63,1,1
STU_494082,Raksha Gour,dvenkatesh@example.net,+918846755886,Female,19,88.4,6.7,0,Medium,No,ME,4.93,69,1,0
STU_793431,Dipta Dixit,vritti10@example.com,+916116071552,Male,23,88.1,0.9,0,High,No,CS,7.97,70,2,0
STU_559893,Lopa Dey,xvasa@example.net,+919757808714,Female,21,88.3,4.0,0,Medium,No,CS,5.45,22,1,0
STU_124956,Ayush Datta,jhaverijairaj@example.com,+918879079470,Male,19,90.8,4.7,2,Medium,No,EC,6.69,26,9,0
STU_177822,Sanya Patil,rehaan30@example.org,+919745861054,Female,22,80.5,7.7,0,Low,No,EC,6.68,42,2,0
STU_801731,Mitali Bakshi,arjunkumer@example.org,+917361760215,Female,20,70.1,2.5,0,Medium,No,ME,6.58,90,8,0
STU_361668,Manbir Bakshi,eta45@example.org,+919536009724,Male,23,69.6,2.3,0,Low,No,ME,6.9,56,2,1
STU_458951,Bhavna Borde,rmammen@example.net,+917148834246,Female,22,77.1,4.6,1,Medium,No,ME,8.56,86,5,0
STU_880455,Nikita Kurian,randhawafiyaz@example.org,+919805469339,Female,22,99.4,2.2,1,Low,No,CS,8.72,45,2,0
STU_608211,Ira Sheth,neelshroff@example.net,+917333222265,Male,22,65.6,1.9,0,Medium,No,ME,8.6,88,1,0
STU_807291,Nihal Borra,urvashinanda@example.org,+919345387474,Female,20,89.9,4.0,0,Medium,No,CS,6.66,92,7,0
STU_747126,Dominic Kohli,nandini49@example.com,+919393661349,Male,23,55.6,2.8,0,Low,Yes,CS,5.94,29,7,0
STU_701216,Janani Aggarwal,haldervictor@example.org,+916376054032,Female,23,92.8,2.1,0,Medium,Yes,CS,6.95,39,9,0
STU_956765,Charles Sarin,umangramakrishnan@example.com,+918611553271,Female,22,94.8,5.3,0,High,No,CS,5.68,20,7,0
STU_457690,Jackson Ahuja,lkhurana@example.net,+919950890126,Female,23,75.3,4.3,0,High,No,ME,7.22,58,5,0
STU_181958,Amara Garg,chavvi46@example.org,+918552213672,Female,22,93.5,9.0,1,High,Yes,ME,6.77,85,7,0
STU_731429,Neha Yohannan,dayita04@example.com,+919877859934,Male,20,76.7,4.1,0,Low,No,EC,7.54,24,1,0
STU_820246,Jack Dixit,subramanianpranav@example.com,+916092337459,Female,23,93.4,3.1,1,Medium,No,EC,7.21,93,4,0
STU_317434,Luke Mangat,jason15@example.com,+918464820954,Male,18,93.8,2.4,0,High,No,ME,7.19,36,1,1
STU_113944,Zaid Prabhakar,krish33@example.com,+916831021273,Male,21,80.0,4.0,1,Medium,No,ME,9.69,53,8,0
STU_606063,Chatura Pant,samaekani@example.net,+916998286689,Female,23,70.1,3.3,0,Medium,No,CS,6.37,77,6,0
STU_725327,Anmol Mallick,pratyushkoshy@example.com,+916327690447,Female,22,85.2,11.0,0,Medium,No,CS,6.54,85,3,0
STU_504524,Kabir Deep,deydarsh@example.net,+919818486189,Female,23,91.1,3.1,0,Medium,Yes,ME,8.07,70,4,0
STU_365541,Aditya Rai,lmannan@example.org,+916408368362,Male,23,90.1,3.3,0,Medium,No,ME,6.3,99,1,1
STU_596872,Qarin Tank,halderwahab@example.org,+919681361025,Male,23,86.5,0.6,0,Medium,No,ME,7.17,69,8,0
STU_976745,Ekavir Kalita,dhawanhema@example.net,+916392868759,Female,21,79.3,3.5,0,Medium,No,EC,6.05,85,1,1
STU_687511,Sanya Iyer,ikamdar@example.com,+919981672767,Male,20,98.4,6.6,0,Medium,Yes,EC,4.0,66,7,0
STU_397121,Aradhana Sarna,zchada@example.net,+918575999545,Female,19,82.9,1.9,1,High,No,CS,6.52,69,5,0
STU_225498,Avni Om,karanisaac@example.org,+916318960008,Female,21,92.4,4.2,1,Medium,No,ME,6.55,23,8,0
STU_513386,Aahana Kala,tkar@example.com,+918514890329,Female,20,90.7,1.1,0,Medium,No,CS,8.35,28,3,0
STU_757300,Triya Deol,chandran69@example.org,+916705231544,Male,21,96.0,5.0,0,High,No,ME,9.01,33,2,0
STU_985449,Sneha Rao,max91@example.com,+918217714576,Female,22,70.3,3.6,0,Medium,No,EC,6.75,61,2,0
STU_150512,Omaja Buch,nathanielrai@example.net,+919267768330,Male,20,77.7,1.9,0,High,No,ME,7.11,93,8,0
STU_629059,Jonathan Ahluwalia,atwalmadhavi@example.org,+916918155356,Male,18,81.4,2.6,1,Medium,No,ME,7.74,74,5,0
STU_861821,Yadavi Rattan,aprasad@example.com,+917248101197,Male,18,71.8,2.5,0,High,No,CS,5.03,30,9,0
STU_678499,Aarini Krish,jdugal@example.net,+916977283494,Female,20,96.2,4.2,0,Medium,Yes,ME,6.95,78,6,0
STU_684700,Yasti Dar,sampathazaan@example.org,+919437718217,Male,21,97.7,4.8,0,High,No,EC,7.32,45,2,1
STU_237768,Reva Purohit,ryan63@example.net,+916867192066,Female,20,87.5,1.9,0,High,No,CS,6.65,74,8,0
STU_988673,Ansh Sawhney,jacob57@example.net,+919449703977,Male,18,57.8,6.0,0,Medium,No,ME,4.55,41,2,0
STU_165363,Laban Saxena,niharika94@example.net,+917376610193,Male,19,78.8,6.6,0,Low,No,ME,6.87,56,1,0
STU_603341,Zashil Sawhney,fitan27@example.org,+919065893258,Male,20,78.8,1.5,1,Low,Yes,CS,7.53,20,2,0
STU_263270,Logan Mody,owensabharwal@example.net,+916496085768,Female,23,94.0,8.7,0,High,No,ME,5.51,92,2,0
STU_501536,Karan Merchant,ktank@example.net,+917112548077,Female,23,75.9,4.4,0,Medium,No,CS,4.29,29,6,0
STU_642533,Abha Som,yatanchakrabarti@example.net,+919752194462,Female,22,88.4,4.0,0,Medium,No,EC,6.25,70,4,0
STU_475418,Udant Dewan,chanderpanini@example.com,+919067782165,Male,22,93.2,3.4,0,High,No,CS,8.95,94,2,0
STU_556637,Devika Dhaliwal,indalisoman@example.net,+918623024670,Male,22,90.1,5.3,0,Medium,No,CS,7.13,40,2,0
STU_304557,Nitesh Rana,vdani@example.org,+918815930229,Male,23,69.2,0.8,0,Low,No,CS,7.11,76,1,0
STU_364791,Pushti Nayar,xmallick@example.org,+916854562207,Male,23,88.9,6.2,1,High,Yes,ME,6.25,38,2,0
STU_663380,Nathaniel Chadha,akrishna@example.com,+917566371456,Female,18,90.7,4.4,1,High,Yes,EC,8.7,70,9,0
STU_825193,Dalaja Atwal,modygirish@example.net,+917974588645,Male,22,74.6,2.6,0,Medium,No,EC,7.3,69,3,0
STU_802420,Maanav Sachar,charan07@example.net,+917285171523,Female,21,93.6,3.2,1,Medium,No,EC,7.57,47,8,0
STU_517885,Matthew Sengupta,patilwarhi@example.net,+916217824494,Male,23,63.4,6.1,0,Medium,No,CS,5.89,41,8,0
STU_104569,Hamsini Hayer,thayer@example.com,+918186137011,Male,18,98.7,8.0,1,Medium,No,CS,7.56,81,8,0
STU_193367,Rohan Chaudhry,redwin@example.net,+917617522463,Male,23,93.2,2.9,0,Low,No,EC,4.85,74,8,0
STU_691842,Zayyan Savant,sai15@example.com,+918284335794,Male,22,54.8,3.7,0,Medium,No,ME,8.37,21,7,0
STU_164564,Hredhaan Shere,balialexander@example.com,+919853798854,Male,19,96.6,5.5,0,High,No,EC,7.77,25,8,0
STU_936758,Samuel Lad,mohantynetra@example.com,+916064262042,Male,18,79.0,2.5,0,High,No,CS,4.29,32,4,0
STU_450606,Nihal Bhagat,balayranveer@example.org,+916231230482,Male,22,70.6,2.6,1,High,No,ME,8.68,58,4,0
STU_335533,Abha Gade,sehgaljackson@example.net,+917211546201,Female,23,76.2,8.2,0,High,Yes,CS,7.07,32,7,0
STU_384776,Azaan Shenoy,bsura@example.net,+919723537859,Female,23,82.6,5.7,0,Medium,Yes,ME,5.8,24,6,0
STU_869771,Triveni Sampath,prashadira@example.org,+919397341724,Female,20,61.6,0.7,1,High,No,CS,6.67,68,3,0
STU_470102,William Prashad,merchantgayathri@example.org,+917406083108,Male,19,97.8,5.6,0,Low,No,CS,8.13,89,1,0
STU_708848,Waida Iyengar,aayushgupta@example.org,+919049114168,Male,23,74.6,6.0,1,Medium,No,EC,5.32,26,2,0
STU_688976,Niharika Halder,vasatika57@example.net,+918393293878,Male,23,92.4,4.3,0,Low,Yes,EC,8.27,90,7,0
STU_137999,Aishani Lalla,ekavirghose@example.com,+919955995256,Female,20,75.8,0.5,0,Medium,No,EC,6.74,38,1,0
STU_211141,Saumya Choudhary,xalak45@example.com,+917691915530,Male,20,87.1,2.6,0,Medium,Yes,EC,8.35,53,2,0
STU_917613,Radha Desai,mekhalakaul@example.org,+917697478273,Female,22,93.9,3.2,0,High,No,ME,7.91,74,7,0
STU_497050,Rachana Parikh,csom@example.com,+916159748214,Female,23,82.4,3.8,0,Medium,No,CS,7.65,28,6,0
STU_355603,Divya Krishna,saxenaradhika@example.com,+918709676760,Female,18,92.6,4.7,0,Medium,No,EC,5.71,65,3,1
STU_830152,Liam Garde,uchanda@example.com,+918711066145,Female,23,67.3,2.1,0,Medium,Yes,EC,5.93,91,4,0
STU_539177,Aadhya Palla,nnarula@example.com,+918834832329,Female,20,87.4,2.6,0,High,No,EC,7.48,38,2,0
STU_539399,Pushti Bhat,sahotanitesh@example.org,+918786940049,Female,22,79.8,11.0,0,Medium,No,CS,7.26,44,2,0
STU_665270,Omisha Nazareth,jeetthakur@example.com,+916171544148,Female,23,79.2,1.7,0,Medium,Yes,CS,4.42,55,4,0
STU_623145,Max Basak,dmore@example.org,+916402514869,Male,18,69.0,3.0,0,High,No,EC,7.83,50,7,0
STU_633058,Urishilla Raval,asahni@example.org,+919613146298,Female,21,94.6,4.7,0,Low,No,CS,4.88,87,7,0
STU_138014,Tejas Nagi,omajabumb@example.com,+918131911406,Male,23,90.5,8.2,0,Low,No,EC,7.62,58,6,0
STU_553550,Rachit Shanker,trivenibandi@example.net,+916279110846,Female,22,72.4,2.7,1,High,No,CS,6.2,45,2,0
STU_475764,Leela Chaudhari,bhavsarvritti@example.org,+917048397761,Male,22,77.7,3.2,0,Low,No,CS,7.74,62,9,0
STU_528136,Sanya Naidu,farhan25@example.net,+919616419457,Male,23,86.1,8.2,0,Medium,Yes,CS,7.53,73,8,0
STU_585975,Hredhaan Mitra,kalitavedika@example.org,+919682470292,Female,18,67.6,1.5,2,Medium,No,ME,9.48,30,8,0
STU_529152,Neha Basu,janyabarad@example.org,+917394620134,Male,22,70.8,4.0,0,Medium,No,ME,8.77,98,7,0
STU_772078,Ayush Kannan,dlal@example.net,+917879696818,Male,18,84.0,4.7,0,Medium,No,EC,7.58,40,9,0
STU_354669,Eshana Sankar,udarshsen@example.org,+916351806709,Male,18,87.8,7.2,0,Low,No,ME,9.13,88,1,0
STU_127513,Ayaan Nadkarni,vinaya21@example.org,+917711247513,Female,23,81.9,3.9,0,High,No,EC,8.48,22,2,0
STU_437198,Ekanta Oak,bimala59@example.org,+918008278406,Male,20,93.5,3.5,0,High,Yes,CS,8.22,74,7,0
STU_778578,Ayaan Kalla,vihaanmukhopadhyay@example.com,+917612785128,Female,20,84.9,3.5,0,Medium,No,EC,5.6,59,7,0
STU_219180,Kabir Khurana,lipikapingle@example.com,+917028398598,Female,23,74.4,3.1,1,Medium,No,ME,6.03,47,9,0
STU_693824,Avni Joshi,bnarayanan@example.net,+917918879831,Female,21,93.8,4.2,0,Medium,No,CS,8.36,54,5,0
STU_500798,Hemal Shere,hiyengar@example.net,+916830600456,Male,19,93.8,4.1,0,Medium,No,EC,5.43,84,5,0
STU_856836,Vedant Mahajan,buchanmol@example.net,+919377419450,Female,19,76.4,4.3,0,High,No,ME,8.03,28,5,0
STU_110394,Forum Buch,daliaunni@example.com,+919229161942,Female,20,89.9,6.7,1,Low,No,CS,6.23,21,7,0
STU_200245,Simon Gulati,saisawhney@example.com,+916563118748,Female,23,74.7,2.8,0,High,No,CS,5.44,61,1,1
STU_177067,Dominic Sarraf,maxbedi@example.net,+918507987419,Female,23,94.9,9.1,0,High,No,ME,6.55,44,6,0
STU_257270,Amaira Saini,eeshapalan@example.org,+917741917344,Female,23,80.8,4.1,0,Low,Yes,CS,7.14,39,9,0
STU_247056,Bhanumati Shetty,darikaray@example.com,+916081124764,Male,21,64.5,5.8,0,Low,Yes,CS,6.45,72,2,0
STU_695276,Garima Ghose,qtailor@example.com,+919272249074,Male,22,91.1,4.0,0,Low,No,CS,6.96,71,6,0
STU_365455,Sai Sabharwal,cdeo@example.net,+916659150072,Female,21,99.2,2.1,1,High,No,CS,6.86,96,7,0
STU_186523,Siya Sandal,lsamra@example.org,+916058601136,Female,19,91.7,4.8,0,Low,Yes,CS,6.27,63,7,0
STU_525997,Urmi Minhas,asahni@example.net,+918908570767,Male,21,87.8,3.5,0,High,No,ME,6.57,30,2,0
STU_262370,Neelima Mangal,yogidipta@example.com,+918141156117,Male,22,98.4,5.1,0,Low,No,ME,7.56,65,8,0
STU_234707,Qadim Sethi,tristannaidu@example.net,+919715385030,Male,19,81.9,1.7,1,Medium,No,ME,6.65,83,1,0
STU_815157,Rachit Sane,isaac25@example.org,+918938848041,Male,21,89.9,5.3,0,Medium,No,ME,6.2,66,9,0
STU_330928,Bhavini Barman,sehgalom@example.net,+917963899985,Male,23,90.5,3.6,0,Medium,Yes,CS,10.0,22,9,0
STU_797111,Orinder Mane,kohliarunima@example.net,+916637122522,Male,23,95.2,3.2,1,Medium,No,ME,7.99,96,2,1
STU_240281,Neha Dube,jvenkataraman@example.org,+916764372377,Male,19,94.7,6.8,2,Medium,No,ME,5.64,61,5,0
STU_409999,Dev Prakash,tchaudhry@example.com,+919092800885,Male,20,81.1,1.7,0,Low,No,ME,6.25,85,1,0
STU_824055,Dominic Gill,vedhika13@example.org,+919969512682,Male,19,85.4,3.9,1,Medium,No,CS,4.0,47,1,0
STU_972647,Faraj Iyer,ssubramaniam@example.org,+919627137976,Female,20,82.5,4.3,0,High,No,CS,5.93,56,4,0
STU_693477,Rushil Krishnan,bkorpal@example.net,+917298656850,Female,23,96.5,4.7,0,High,No,CS,8.07,96,8,0
STU_994877,Ryan Shankar,balveer88@example.com,+917513451238,Female,18,82.6,2.4,0,Medium,No,ME,5.33,48,8,0
STU_206236,Barkha Majumdar,chatura09@example.org,+918720895510,Female,21,57.4,2.0,0,High,No,ME,6.07,70,4,0
STU_421518,Saumya Bandi,nhans@example.com,+919795440423,Female,20,83.5,8.4,0,Medium,No,ME,7.29,33,8,0
STU_203027,Bina Basu,mohantychanchal@example.com,+919639870856,Female,23,84.9,11.6,1,High,No,EC,6.25,27,4,0
STU_253805,Bhavya Devi,dbir@example.net,+918150922204,Male,18,83.3,3.5,1,High,No,EC,5.71,52,9,0
STU_120725,Jagdish Saraf,jmagar@example.org,+916236307027,Female,20,95.1,1.7,0,Low,No,CS,5.94,67,5,0
STU_423377,Girindra Tella,eiravatithakur@example.net,+916125988994,Female,23,80.4,5.1,1,Medium,No,EC,6.33,94,4,0
STU_733819,Tejas Varty,oeshichadha@example.com,+916081762357,Female,21,93.0,8.5,0,Medium,No,ME,7.03,73,9,0
STU_388031,Warinder Kalita,lokeucchal@example.org,+919367402070,Female,22,84.6,6.2,0,Medium,No,CS,6.07,55,7,0
STU_337068,Teerth Gola,wbakshi@example.com,+919061934065,Female,18,88.3,1.5,0,Medium,No,ME,4.94,36,9,0
STU_465127,Sanya Sant,watikashankar@example.net,+916139416344,Female,19,94.5,3.4,0,Medium,No,CS,6.92,74,1,1
STU_537858,Charvi Vora,christopher97@example.com,+917041016536,Female,21,79.3,8.7,2,Medium,No,EC,6.82,53,1,1
STU_869765,Leena Gara,nihal06@example.net,+919558745870,Female,22,98.6,6.7,1,Medium,No,ME,7.43,92,6,0
STU_845138,Janaki Krishnan,chakradhar31@example.net,+919695881942,Male,23,92.1,3.4,0,High,No,CS,5.47,47,2,1
STU_241171,Zashil Mani,xmanne@example.org,+918119635288,Male,18,89.3,3.7,1,High,Yes,CS,4.0,47,7,0
STU_893169,Chameli Sawhney,seshadriansh@example.com,+918517292994,Female,19,91.7,7.3,1,Low,Yes,EC,6.92,64,8,0
STU_184423,Aadhya Lal,basuraghav@example.net,+917132397968,Male,18,89.6,4.0,0,Medium,No,EC,7.52,24,5,0
STU_703147,Forum Balasubramanian,girindramanda@example.com,+919873338339,Male,18,72.7,5.2,2,High,No,CS,7.24,97,4,0
STU_928772,Qushi Kale,jhaveriyatan@example.org,+916082551719,Female,21,98.3,2.2,0,Low,No,CS,8.21,52,9,0
STU_743508,Yashawini Pandya,talwarvedika@example.org,+918160678283,Male,22,89.1,1.7,1,Medium,No,EC,6.17,80,5,0
STU_472970,Yash Korpal,lekhawason@example.org,+919160331741,Male,21,79.0,7.0,1,Low,No,CS,6.03,90,9,0
STU_506727,Pooja Chawla,mahajanwarda@example.com,+919243836585,Female,22,95.1,5.2,0,Low,No,ME,6.51,80,6,0
STU_895865,Aarav Kalita,oviya51@example.org,+919023965645,Male,22,94.9,5.8,1,Medium,Yes,ME,5.94,87,5,0
STU_450563,Ojasvi Bir,aahanatara@example.net,+916995150607,Female,21,92.1,4.4,0,Medium,No,EC,7.47,24,1,0
STU_648962,Ira Bakshi,kmadan@example.org,+918882805686,Female,21,93.2,2.3,0,High,Yes,CS,6.24,69,2,1
STU_140379,Pavani Chawla,eiravati02@example.org,+916580090114,Female,19,98.0,0.9,2,High,Yes,ME,4.68,96,1,1
STU_865826,Upkaar Deshpande,isunder@example.com,+918107913587,Male,21,91.9,3.6,0,Medium,No,EC,6.96,76,4,0
STU_348606,Sudiksha Barman,dnarayanan@example.net,+917060735049,Male,18,87.9,2.0,0,High,Yes,EC,7.67,53,1,0
STU_550198,Kai Setty,ksanghvi@example.net,+919064504344,Female,23,73.7,2.4,1,High,No,CS,7.17,21,4,0
STU_854656,Dev Barman,gaurang25@example.net,+919437265508,Female,18,89.8,5.3,0,Medium,No,ME,5.37,51,9,0
STU_448209,Anamika Saran,sathviksarkar@example.com,+917825983479,Female,21,91.0,3.1,1,Medium,No,ME,6.31,92,9,0
STU_432353,Damini Sekhon,ngulati@example.net,+918245137457,Male,22,86.5,2.9,0,High,No,EC,5.46,36,2,0
STU_745653,Sara Bhatti,ishaan95@example.net,+917378560938,Male,22,74.0,5.0,1,High,No,EC,8.49,46,8,0
STU_766213,Jeevika Anand,pranavapte@example.org,+917264659502,Male,23,83.0,4.5,0,Medium,No,ME,8.52,53,4,0
STU_745459,Veer Virk,lokeaadhya@example.com,+917751916542,Female,22,91.0,7.4,1,High,No,ME,7.86,73,1,1
STU_700732,Vasatika Ramanathan,gjha@example.net,+917018740797,Female,18,79.7,2.4,1,Medium,No,CS,7.02,64,5,0
STU_786559,Aditya Puri,kotharicharan@example.com,+916475219003,Male,22,71.9,1.6,1,Medium,Yes,EC,7.03,49,6,0
STU_620175,Falan Thakur,jackraghavan@example.net,+917342261341,Male,18,96.5,3.2,0,High,No,EC,7.39,71,9,0
STU_581014,Imaran Chakrabarti,avi05@example.net,+919883150046,Male,19,71.2,3.5,0,Medium,No,EC,5.38,94,9,0
STU_222216,Ayushman Singhal,vshah@example.net,+917026101484,Female,23,95.5,6.5,0,Low,No,ME,5.92,59,1,0
STU_353230,Bhavini Tailor,januja03@example.org,+916349770830,Female,22,76.4,3.2,0,Medium,No,ME,8.13,50,3,1
STU_819729,Nakul Sekhon,wasondhriti@example.net,+919363723108,Male,19,55.9,3.0,0,Low,No,ME,7.3,30,5,0
STU_451327,Prisha Kar,mannefalan@example.org,+918041688339,Male,19,74.6,2.0,1,High,No,ME,8.92,21,4,0
STU_199792,Samesh Arya,bandifaqid@example.net,+917445487051,Female,23,64.3,4.2,2,Low,No,ME,5.91,86,9,0
STU_957238,Maya Jayaraman,warhiraj@example.com,+916938094700,Male,20,89.5,3.7,0,Medium,No,CS,7.41,31,2,0
STU_823906,Guneet Tella,samar26@example.net,+918291975093,Female,23,79.5,2.3,0,High,Yes,ME,6.74,92,8,0
