student_id,name,email,phone_number,gender,age,attendance_rate,study_hours_per_day,past_failures,family_income,scholarship,course_stream,cgpa,audit_hours,law_score,dropout_status
STU_667636,Zashil Karpe,riabail@example.org,+916649560230,Female,20,81.9,0.8,0,Low,No,CA,6.84,182,94,0
STU_154494,Aarnav Sathe,vansha94@example.com,+919324519480,Female,23,64.9,3.7,0,Low,No,CA,4.81,25,73,0
STU_169444,Bhavika Mohanty,krishnachavvi@example.org,+918482304053,Female,18,78.0,9.4,0,Low,No,B.Com,7.89,238,49,1
STU_848835,Balendra Ghose,tamannadevan@example.net,+918814078477,Male,23,82.6,4.4,0,Medium,No,B.Com,4.0,325,55,1
STU_267871,Orinder Chaudhari,madanyasti@example.com,+916859694860,Male,19,80.9,1.6,0,Medium,No,B.Com,6.02,15,87,1
STU_242922,Aayush Zachariah,zayyan01@example.net,+919412462121,Female,21,75.2,4.4,0,High,No,CA,5.48,326,34,0
STU_213055,Ira Agate,amitra@example.org,+917743222732,Female,22,82.2,2.2,0,Medium,No,CA,7.11,326,87,0
STU_700415,Diya Sengupta,ekapaddixit@example.org,+917402142336,Female,22,95.2,1.0,0,Medium,No,B.Com,7.3,452,31,0
STU_966813,Frado Chandran,balhaar09@example.org,+917089602004,Male,19,79.7,0.9,0,Medium,No,B.Com,7.84,125,87,0
STU_171958,Eta Tara,whalder@example.org,+919187058242,Female,18,83.7,4.4,0,High,Yes,CA,5.33,112,80,0
STU_717073,Wishi Arora,tbadami@example.org,+917214466080,Female,21,63.4,2.9,1,Low,No,B.Com,7.24,91,68,0
STU_389363,Dayamai Kannan,hayreonveer@example.org,+917486810273,Male,21,74.4,1.5,0,Medium,No,B.Com,8.46,444,58,1
STU_477742,Lakshit Master,vpai@example.org,+917789429298,Male,23,81.1,4.7,0,Low,No,CA,7.55,343,65,0
STU_172050,Amol Batra,hemangsheth@example.org,+917558830907,Female,23,89.4,2.3,0,High,Yes,B.Com,6.18,85,55,1
STU_239219,Frado Bobal,elijah23@example.org,+918057734982,Male,23,82.0,6.5,1,High,No,CA,5.6,356,59,0
STU_657438,Ishita Tiwari,dtaneja@example.com,+919458528076,Male,18,96.7,1.1,0,Low,No,B.Com,7.64,401,35,1
STU_512984,Anamika Lalla,zilmilbala@example.net,+916071994663,Male,20,59.0,3.7,0,Medium,Yes,B.Com,8.37,290,81,1
STU_854123,Pooja Kunda,seshadriaarini@example.org,+918346011651,Female,22,96.8,3.3,1,High,No,B.Com,5.3,430,47,1
STU_503762,Urvi Kade,vanyasinha@example.org,+917647388727,Female,21,97.5,7.4,0,Medium,No,B.Com,8.35,283,53,0
STU_309894,Mitali Edwin,saumyagour@example.com,+917238767070,Female,21,95.8,3.3,0,Low,No,CA,10.0,233,80,0
STU_102421,Praneel Sheth,mbedi@example.net,+917749884810,Female,20,68.3,5.6,0,Medium,No,B.Com,7.75,481,96,0
STU_393576,Tripti Balay,cheemalila@example.com,+919320242219,Male,20,88.0,2.9,0,Medium,No,B.Com,4.97,461,47,0
STU_423458,Zayan Walla,wazirpillai@example.net,+916199051918,Female,21,76.7,3.7,0,Low,No,CA,6.33,423,34,0
STU_476001,Aishani Ghose,ethan56@example.net,+918707799385,Male,18,82.9,3.8,1,Medium,No,CA,10.0,447,81,1
STU_279602,Ishaan Devi,aayush67@example.org,+917401799520,Male,20,84.4,2.1,0,Medium,No,B.Com,5.78,298,34,1
STU_621442,Girish Jhaveri,hsandal@example.net,+916616619416,Male,20,88.9,3.7,0,Low,No,B.Com,5.77,180,76,1
STU_713331,Tarak Brahmbhatt,omisha17@example.com,+919784868812,Male,23,99.1,4.8,0,Low,No,B.Com,9.29,230,48,0
STU_252154,Hritik Bandi,hlad@example.com,+916307117628,Male,18,86.3,3.9,1,Medium,No,B.Com,7.38,295,37,1
STU_530899,Gunbir Buch,yashasvi84@example.net,+916886443823,Male,19,92.7,4.4,0,High,No,CA,9.52,316,47,0
STU_827638,Ekaraj Naik,ibaria@example.net,+917076097152,Female,22,84.1,3.3,1,High,No,CA,7.8,393,34,1
STU_928134,Aarav Dash,ybansal@example.com,+917538760044,Female,18,67.1,3.1,0,Medium,No,B.Com,7.14,239,42,1
STU_881097,Kiaan Chhabra,omishaviswanathan@example.net,+916416705382,Female,22,66.4,7.3,0,Low,No,B.Com,7.46,305,66,0
STU_241348,Dayita Zacharia,rramanathan@example.com,+916672029868,Male,23,84.8,3.4,0,High,No,CA,6.33,482,94,0
STU_913612,Gauri Master,jatinbumb@example.org,+918882649495,Female,19,78.5,5.7,0,High,No,CA,8.68,159,57,0
STU_305002,Yashawini Ramesh,danieledwin@example.org,+917202587638,Male,22,69.0,1.4,2,Medium,No,B.Com,6.25,208,72,1
STU_227102,Meera Shan,qarinmani@example.com,+916415358583,Male,20,91.2,5.9,0,Low,No,CA,8.98,150,39,0
STU_241604,Krisha Brahmbhatt,krish65@example.net,+917666306192,Male,22,96.2,4.3,1,High,No,B.Com,6.31,166,91,1
STU_163179,Ishaan Kale,sandalpranit@example.net,+916817162341,Female,22,78.0,0.6,1,High,No,CA,10.0,143,51,1
STU_399275,Triveni Sarin,oakkamya@example.org,+919409810197,Male,21,89.2,5.1,1,Medium,No,B.Com,6.33,11,88,0
STU_539976,Ijaya Kapur,madhavirandhawa@example.org,+916324171040,Male,21,83.8,4.7,1,Medium,No,B.Com,5.71,370,93,1
STU_801265,Nathaniel Toor,sdhar@example.net,+916282020584,Female,21,75.0,5.0,0,Medium,No,B.Com,7.55,251,71,0
STU_293277,Isaiah Mani,yachanadave@example.com,+916492307036,Male,20,82.5,6.2,0,Medium,No,CA,8.36,204,86,0
STU_951511,Chandani Bose,riya44@example.net,+919216000815,Female,18,89.3,7.3,0,Medium,No,CA,7.05,179,42,1
STU_245073,Dayamai Dada,chaudhrygopal@example.net,+918952444187,Male,18,86.3,5.3,0,Medium,No,CA,6.95,310,87,0
STU_749934,Vrishti Lad,irasheth@example.net,+917668614793,Male,23,82.8,5.7,0,High,No,CA,5.22,264,62,0
STU_542447,Vritti Buch,jhavyanjana@example.net,+917716438647,Female,22,97.1,2.7,1,Medium,No,CA,8.48,147,39,0
STU_346773,Oliver Prakash,apteriya@example.com,+917724676676,Female,23,93.2,1.9,1,High,No,CA,7.76,440,72,0
STU_621852,Yochana Muni,yastiguha@example.org,+919743690560,Female,23,85.7,3.1,0,High,No,B.Com,7.67,87,83,0
STU_225760,Nidra Lad,jrajagopal@example.net,+916127495905,Female,18,73.6,3.1,0,High,No,CA,7.9,37,41,0
STU_741305,Harrison Samra,ayush92@example.com,+917542478477,Male,21,77.4,7.2,0,Low,No,B.Com,7.13,322,81,0
STU_794000,Abhimanyu Pant,asalvi@example.net,+918004141022,Female,18,87.7,2.3,0,High,No,B.Com,6.94,89,97,0
STU_474981,Imaran Sunder,vlad@example.net,+918050509605,Female,21,76.6,2.1,1,Medium,No,CA,6.38,1,87,1
STU_188748,Maanav Venkataraman,edwinjacob@example.org,+916886543428,Female,19,84.0,2.7,1,Medium,Yes,B.Com,8.6,400,64,1
STU_841970,Harish Choudhary,avnibava@example.net,+917821316644,Female,22,80.2,2.5,0,High,No,B.Com,8.03,40,55,1
STU_672309,Champak Dugar,logan09@example.org,+916268155396,Female,22,87.6,5.8,0,High,No,B.Com,7.63,52,86,0
STU_842067,Bhavna Kumer,bhavsarbhavika@example.org,+918522607383,Male,18,77.2,9.5,0,High,No,CA,7.19,70,43,0
STU_962498,Simon Sem,evora@example.com,+917221851234,Male,19,64.9,9.4,0,Low,No,CA,4.0,464,81,0
STU_742097,Amara Ratti,qnigam@example.com,+919570118367,Male,21,82.1,3.2,0,Medium,No,CA,4.72,40,85,1
STU_675380,Idika Suresh,stata@example.net,+919892089075,Female,18,80.3,2.2,0,Medium,No,B.Com,6.51,193,78,0
STU_421830,Nimrat Toor,vritti49@example.net,+919898692320,Male,19,77.4,6.2,0,High,No,CA,6.02,482,32,0
STU_228250,Chakradhar Vig,vkoshy@example.com,+919270260688,Female,22,91.4,1.9,0,High,No,B.Com,8.37,255,61,0
STU_604652,Zehaan Vala,wakeetavora@example.org,+916361416976,Female,21,79.5,3.6,0,High,No,CA,7.67,11,89,1
STU_921237,Om Padmanabhan,bhasinqasim@example.net,+917332162829,Female,20,89.7,3.3,0,High,No,B.Com,8.42,378,77,0
STU_370903,Madhav Kumar,daraluke@example.org,+917352771831,Female,20,94.6,6.8,0,Medium,No,B.Com,4.96,194,81,0
STU_778281,Manthan Nadkarni,wakeeta42@example.org,+919876444230,Female,21,64.8,4.1,1,Medium,No,CA,7.41,317,39,1
STU_278233,Daniel Munshi,sbasak@example.net,+919826630160,Male,23,74.0,6.9,1,High,No,B.Com,7.31,143,51,0
STU_761462,Champak Pau,zaidrao@example.org,+916969343397,Male,20,90.4,1.8,0,Low,Yes,CA,5.91,195,36,1
STU_392967,Nathan Varma,gbarman@example.com,+916411115839,Female,21,80.8,4.5,1,High,No,B.Com,7.3,178,85,0
STU_697344,Jonathan Agarwal,amrutasaraf@example.com,+917366688054,Female,18,99.0,4.9,1,Medium,No,CA,8.09,381,75,0
STU_578913,Nidra Sampath,shauryayogi@example.org,+919203175874,Female,23,73.9,1.6,0,Medium,No,CA,7.09,95,88,0
STU_978005,Avi Krishnamurthy,wahabbalan@example.org,+916440924565,Female,19,82.9,5.8,0,Low,No,CA,7.24,98,84,0
STU_728969,Farhan Kakar,aarinidube@example.org,+917222757063,Male,21,95.4,2.2,0,Medium,Yes,CA,7.4,42,79,0
STU_236387,Forum Khare,srinivashema@example.org,+917675448357,Male,22,79.0,4.0,0,Medium,No,CA,6.24,378,32,1
STU_430208,Aadi Rana,xdhillon@example.org,+916090959136,Female,22,86.6,3.0,0,High,No,B.Com,7.31,338,75,0
STU_600682,Matthew Dutt,yachana75@example.org,+917889610442,Male,23,72.8,8.5,0,Low,No,B.Com,7.52,200,37,0
STU_930871,Pooja Pai,agastyabajwa@example.com,+917277549727,Female,23,87.8,7.1,0,Medium,No,B.Com,6.11,46,90,1
STU_437454,Faris Bora,erao@example.org,+916422262854,Female,18,84.4,5.5,0,Medium,No,B.Com,6.79,184,53,1
STU_494676,Akshay Sarna,jackagate@example.org,+918893830706,Female,23,84.0,5.4,0,Medium,No,CA,5.89,301,31,1
STU_424766,Karan Patla,ubika19@example.net,+917094469043,Male,19,86.5,3.7,0,High,No,B.Com,7.48,204,46,1
STU_949834,Daksha Dayal,mchawla@example.net,+919584627818,Female,23,64.8,2.5,0,High,No,B.Com,10.0,44,44,1
STU_375129,Hemangini Khurana,qadimkumer@example.net,+917154345719,Female,21,73.5,5.1,0,High,Yes,B.Com,6.39,39,50,0
STU_452682,Samuel Sarkar,ishanvi67@example.net,+916523456650,Female,21,75.8,2.9,0,Medium,No,CA,8.39,471,43,1
STU_770934,Samuel Madan,fmane@example.com,+917497038509,Female,19,94.9,3.5,1,High,No,B.Com,8.25,164,31,1
STU_408989,Gautam Dash,foza@example.org,+918663101489,Female,19,77.9,3.4,0,Low,No,B.Com,9.37,131,64,1
STU_984006,Oviya Purohit,craval@example.com,+919070189645,Female,22,80.8,1.5,0,Medium,No,CA,7.85,84,76,1
STU_532477,Ayush Saini,kandaaarini@example.net,+916242304122,Female,23,71.1,6.8,1,High,No,CA,7.48,236,46,0
STU_124302,Prisha Gara,ibansal@example.org,+917923346476,Female,22,86.4,5.8,0,Medium,Yes,CA,8.04,484,99,0
STU_150536,Suhani Pant,paninithakkar@example.net,+919564038594,Female,23,96.1,4.0,0,Medium,No,B.Com,7.68,117,79,0
STU_205798,Oni Sawhney,tanmayi06@example.net,+919453588442,Female,22,88.1,4.8,1,High,No,B.Com,6.14,176,47,1
STU_316846,Zashil Khalsa,nayakkavya@example.org,+917980566038,Male,19,67.7,7.9,0,High,No,B.Com,8.19,310,77,0
STU_765094,Kamya Tripathi,osandhu@example.com,+919834440461,Female,22,65.8,4.5,1,Low,No,CA,7.9,89,39,1
STU_179312,Alka Kunda,urvashinair@example.com,+916461719539,Female,21,72.7,3.8,0,High,No,B.Com,9.12,351,93,0
STU_762601,Ojasvi Brar,vrinda83@example.com,+916817547415,Female,19,82.5,4.5,0,High,No,B.Com,6.74,205,66,0
STU_444812,Nilima Keer,bina19@example.net,+919367582150,Male,19,59.8,5.0,1,Medium,No,B.Com,10.0,162,35,1
STU_354963,Jai Lalla,lalpratyush@example.com,+918185505762,Female,23,95.9,2.6,0,Medium,No,CA,6.37,303,66,0
STU_798612,Mohini Bala,rajagayathri@example.org,+918277930144,Male,20,91.4,4.0,0,High,No,B.Com,6.38,48,60,1
STU_674765,Kamala Lata,subramaniamrudra@example.com,+919483342802,Female,19,60.9,9.0,0,Medium,Yes,B.Com,6.6,24,46,0
STU_249841,Ishanvi Krishnamurthy,aachalkhurana@example.org,+917590920121,Male,22,73.5,1.3,0,Low,No,CA,4.0,110,47,0
STU_905544,Zarna Parekh,hitesh49@example.net,+916601515434,Male,18,56.9,7.6,0,Low,No,B.Com,7.94,80,62,0
STU_174023,Noah Natt,dateabeer@example.com,+916397064201,Male,19,96.5,3.2,0,Low,No,CA,6.11,268,41,0
STU_490180,Mohini Bhalla,mmemon@example.org,+918923868370,Male,20,73.4,10.7,1,Medium,No,B.Com,5.91,473,76,0
STU_530273,Raagini Nagarajan,indirashankar@example.com,+917728784152,Female,23,90.8,4.3,0,High,No,B.Com,7.89,137,73,1
STU_167574,Abeer Gala,abhimanyuarya@example.net,+919998243571,Female,22,61.5,8.0,1,High,No,B.Com,7.78,314,43,1
STU_218523,Caleb Jhaveri,bkrishnan@example.net,+917459281971,Male,23,93.1,3.7,0,High,No,CA,9.35,88,54,0
STU_671889,Ayush Tank,vedantkota@example.org,+918258623944,Female,18,87.9,8.1,0,Medium,No,B.Com,5.41,222,91,0
STU_725628,Yauvani Sehgal,ydayal@example.org,+919807918534,Female,20,88.3,2.9,1,Low,No,CA,4.98,14,56,0
STU_499888,Laban Jain,iaurora@example.org,+919361946116,Female,23,96.2,3.6,0,High,No,B.Com,8.62,60,47,0
STU_131342,Ojas Bhardwaj,rraman@example.net,+918228294503,Male,22,92.5,5.8,0,Medium,No,B.Com,7.52,100,82,0
STU_682901,Nachiket Bala,roybhanumati@example.net,+918734304735,Female,23,92.5,4.4,0,Medium,Yes,CA,5.43,245,66,0
STU_274300,Ojas Sarin,aroranikita@example.com,+918049618838,Female,18,82.7,4.5,0,Medium,No,B.Com,6.31,244,72,0
STU_519709,Neha Bhakta,adubey@example.net,+917626738205,Male,23,84.7,9.1,0,Medium,No,B.Com,8.36,220,44,0
STU_626282,Azad Memon,zachariavivaan@example.com,+918846451346,Male,22,81.0,4.0,0,Low,No,B.Com,7.84,244,51,0
STU_662500,Shivansh Nagy,mandaikbal@example.net,+916890145359,Female,22,68.7,3.7,0,Medium,No,CA,6.41,120,45,0
STU_128692,Viraj Kannan,xdugal@example.net,+916494568173,Female,21,72.5,3.0,0,High,No,CA,5.15,217,31,0
STU_479861,Chaitaly Narain,qnarain@example.net,+918758946833,Female,22,91.2,4.9,0,Low,No,B.Com,9.16,197,71,0
STU_522767,Ikbal Bobal,kkala@example.com,+917924683672,Male,19,89.4,3.9,0,Low,No,B.Com,6.65,47,43,0
STU_454915,Bachittar Chopra,yapte@example.org,+919134488894,Male,23,84.4,0.5,0,Medium,No,B.Com,9.01,45,85,0
STU_376493,Peter Nori,nandiniraj@example.com,+918556439289,Male,18,91.6,1.5,0,Low,No,CA,6.17,238,36,1
STU_616022,Yug Raju,bhavnabali@example.org,+918651158410,Male,20,86.4,3.9,0,Medium,No,B.Com,4.08,353,80,0
STU_813440,Yashawini Chhabra,anjalinarang@example.com,+919413414526,Female,19,92.2,2.8,1,Medium,No,B.Com,7.59,306,61,1
STU_699060,Manbir Hayre,miteshlala@example.com,+918831544532,Male,22,79.8,4.0,0,Low,No,CA,7.22,207,64,0
STU_318576,Netra Mittal,okhalsa@example.org,+918415477358,Male,21,93.1,1.8,0,Medium,Yes,B.Com,8.02,340,81,1
STU_835514,Samarth Gara,pranit74@example.net,+918708842484,Female,21,56.1,2.6,0,High,No,B.Com,7.78,388,96,0
STU_934991,Krishna Tella,jaibava@example.net,+917073655838,Female,18,71.9,3.6,0,Low,No,B.Com,7.56,44,79,0
STU_274390,Daniel Boase,qadimganguly@example.net,+919866873635,Male,19,47.5,5.5,0,Medium,No,B.Com,6.43,307,37,1
STU_784499,Tanish Chahal,zramaswamy@example.net,+917595758361,Female,19,85.8,1.4,1,High,No,CA,7.37,59,52,0
STU_811562,Urmi Deo,raghavanyashodhara@example.com,+917893687829,Male,20,95.7,4.5,1,Low,No,B.Com,6.64,366,71,1
STU_716917,Pahal Mistry,gunbir70@example.org,+916076247473,Female,18,50.2,2.8,0,Medium,No,B.Com,6.43,478,80,0
STU_503219,Yashodhara Datta,chaudhryraksha@example.com,+916995586071,Male,23,90.5,4.7,0,High,No,B.Com,6.21,339,62,0
STU_847221,Nathaniel Nath,sankaranparth@example.com,+916548112916,Female,22,85.5,6.3,0,High,No,B.Com,8.23,71,91,0
STU_485571,Nisha Dash,veda18@example.com,+918622741265,Female,20,62.1,1.2,0,Medium,No,CA,8.04,48,58,0
STU_630028,Indrajit Jain,rushil42@example.com,+918125406235,Male,19,97.9,1.7,0,Medium,No,CA,5.86,15,85,0
STU_694288,Nachiket Dada,masonedwin@example.net,+917670997127,Female,23,97.0,3.7,0,Medium,Yes,CA,6.65,246,81,0
STU_490066,Charan Mannan,pantpranit@example.org,+919380795530,Female,20,87.6,7.9,0,Medium,No,CA,7.72,341,92,0
STU_342654,Hemangini Kohli,manebhavani@example.org,+918589757523,Male,19,73.1,1.9,0,Medium,No,B.Com,6.27,486,73,0
STU_360718,Warhi Nori,dalbirdeol@example.org,+918431016845,Male,21,89.8,6.6,0,Medium,No,B.Com,6.23,412,76,0
STU_339841,Dalaja More,aarush61@example.net,+918751949291,Male,22,90.7,2.3,0,Medium,Yes,B.Com,9.14,95,61,0
STU_300475,Saksham Sarraf,harshilbose@example.net,+918850474050,Male,20,59.0,2.9,1,Medium,No,CA,7.44,309,30,1
STU_450016,Rachita Soman,kamya94@example.net,+919164031230,Female,21,69.9,9.3,0,High,No,B.Com,4.04,212,96,0
STU_414218,Anirudh Sahota,cborah@example.org,+916726420689,Female,21,85.6,1.7,0,Medium,No,B.Com,6.3,404,99,0
STU_934422,Christopher Butala,ojasvithaman@example.org,+916706155030,Female,21,77.8,9.1,1,Medium,No,CA,6.06,219,73,1
STU_774207,Chaitaly Krish,pandeyekaraj@example.com,+916344759306,Male,19,83.4,8.6,0,Medium,No,B.Com,7.07,335,53,0
STU_604891,Pavani Palan,toortejas@example.org,+917133186597,Male,20,78.5,7.8,1,Medium,No,B.Com,6.64,467,60,1
STU_726344,Liam Buch,kcontractor@example.org,+917931914340,Female,21,93.3,4.5,0,Low,No,B.Com,6.36,438,76,0
STU_984357,Fitan Deep,lde@example.net,+917042353573,Male,22,94.3,5.0,0,Medium,Yes,B.Com,6.77,278,34,1
STU_967520,Chanchal Sane,rachit10@example.org,+916485552958,Male,18,90.7,5.7,0,Low,No,CA,7.77,444,90,0
STU_347965,Mugdha Om,varugheseinaya@example.net,+919230080565,Female,20,77.4,1.9,0,Medium,No,CA,7.68,50,85,0
STU_504180,Jackson Gala,xdasgupta@example.net,+919066834882,Male,21,89.7,4.2,0,High,No,B.Com,7.36,13,89,0
STU_897684,Sanaya Jani,grewalabdul@example.net,+918905235092,Male,19,89.1,8.5,0,High,Yes,B.Com,5.73,418,82,0
STU_683346,Akshay Kata,zlala@example.org,+919066011015,Female,22,87.3,3.8,0,Low,No,CA,7.7,439,47,1
STU_568912,Anvi D’Alia,vivaan33@example.net,+916574900634,Male,19,85.0,2.0,1,Medium,No,CA,5.75,257,54,0
STU_452894,William Shan,zshankar@example.net,+917312705678,Male,18,87.0,5.2,0,Low,No,CA,5.55,336,91,0
STU_476562,Warda Narayanan,georgesharaf@example.com,+917231791263,Male,19,86.1,1.6,0,High,No,CA,6.66,167,52,0
STU_609948,Chakradev Goda,naveen99@example.com,+917625558513,Male,19,79.2,3.1,0,Medium,No,CA,7.94,142,68,1
STU_704027,Anita Konda,warindermahajan@example.net,+919287140253,Female,21,82.6,3.4,0,Medium,No,CA,9.19,493,58,0
STU_447526,Rishi Dugar,uppaljeet@example.org,+919290932830,Male,20,78.8,4.5,0,Medium,No,B.Com,9.58,484,60,1
STU_647153,Isaac Madan,darathomas@example.com,+919841386960,Male,21,77.4,1.5,0,High,No,B.Com,7.02,195,82,1
STU_643592,Manthan Pant,kparsa@example.com,+916648710506,Female,19,96.8,1.9,0,Medium,No,B.Com,5.13,494,94,0
STU_792796,Ekantika Gera,tamanna18@example.net,+916161810302,Male,23,81.5,6.8,0,Low,No,CA,6.46,58,76,0
STU_604241,Samar Bal,kgoda@example.org,+917746638669,Male,22,72.1,2.9,0,High,No,B.Com,7.88,322,50,0
STU_238205,Tejas Gole,nkohli@example.org,+918665143392,Female,21,84.3,1.9,0,Medium,No,B.Com,7.69,463,46,0
STU_844638,Farhan Edwin,yahvisibal@example.com,+919239317888,Male,19,64.4,2.8,0,Low,Yes,CA,7.18,44,46,0
STU_366587,Lekha Deol,bhatnagarijaya@example.org,+918290616197,Female,20,93.2,4.8,1,Medium,No,CA,8.63,479,61,1
STU_207075,Yashvi Wable,snanda@example.net,+916629430725,Male,19,78.3,5.0,1,High,No,CA,10.0,321,40,1
STU_116434,Urishilla Choudhry,eesha06@example.com,+916454830249,Female,23,84.1,3.8,0,High,No,CA,8.23,272,36,0
STU_528037,Gautam Ramanathan,janakibajaj@example.com,+919353519728,Male,20,79.5,2.3,0,High,No,B.Com,7.98,363,53,1
STU_935315,Prisha Natarajan,sabharwaleesha@example.net,+919664056238,Male,18,79.2,1.9,1,High,No,B.Com,8.51,443,85,0
STU_747168,Yashoda Hayer,gbava@example.org,+919327641445,Male,22,95.7,2.9,0,High,No,CA,4.25,361,42,0
STU_296895,Rishi Muni,omaja39@example.com,+916501763916,Male,19,70.4,4.3,0,High,No,CA,8.29,126,59,0
STU_465163,Harshil Kapur,dgole@example.net,+919449503594,Male,18,83.6,6.1,1,High,No,CA,6.52,61,62,1
STU_239304,Reyansh Mani,aramanathan@example.org,+918361778779,Female,19,88.4,4.4,0,Medium,No,CA,8.38,13,91,0
STU_365214,Atharv Kapur,haritatailor@example.org,+916922127647,Female,20,71.6,1.4,0,Medium,No,CA,5.48,132,73,1
STU_371802,Alexander Sur,jairaj50@example.com,+916154350229,Male,20,96.5,2.4,1,Low,No,B.Com,7.89,1,74,0
STU_437608,Naksh Kadakia,amruta79@example.net,+918810408492,Male,19,89.7,2.0,0,Low,No,B.Com,9.12,225,51,1
STU_123393,Shravya Dewan,zrao@example.net,+916510516986,Male,18,71.0,2.6,0,Medium,No,B.Com,5.58,354,93,0
STU_365858,Ridhi Chokshi,nakulthakur@example.org,+917627030654,Male,20,93.0,3.7,0,High,No,B.Com,7.41,482,80,0
STU_757588,Amaira Nadig,poojakhurana@example.net,+916314337554,Male,19,75.3,2.6,0,Low,No,CA,8.08,482,48,0
STU_848331,Prisha Saxena,harish84@example.net,+918047828312,Male,22,76.2,2.9,0,Medium,No,B.Com,6.5,278,57,1
STU_999316,Falguni Chowdhury,gmalhotra@example.net,+917558358343,Male,21,85.9,6.4,0,Medium,No,CA,7.0,404,78,0
STU_301630,Charles Nath,aashi96@example.com,+916006329410,Male,23,92.4,2.6,0,Medium,No,B.Com,7.35,6,81,0
STU_499852,Finn Lal,varenyanagy@example.net,+918696933348,Male,22,80.7,4.7,1,High,No,CA,6.87,128,32,1
STU_377239,Benjamin Venkataraman,npatil@example.com,+917845790094,Female,23,74.8,2.1,1,Medium,Yes,B.Com,6.73,378,31,1
STU_230397,Tara Kala,maanavkaran@example.net,+916066896546,Female,23,89.1,4.8,0,High,No,B.Com,7.73,246,80,0
STU_456456,Nathan Gopal,dmishra@example.com,+918859426549,Male,20,72.0,2.1,0,High,No,CA,7.34,416,79,0
STU_526092,Deepa Nayak,nairekansh@example.org,+917667245716,Female,18,90.1,2.6,0,High,No,B.Com,7.73,2,39,0
STU_386321,Ekalinga Garg,girik96@example.com,+919762544084,Female,20,81.5,10.5,0,Medium,No,B.Com,5.97,349,41,0
STU_234560,Aishani Walla,ikbalbhatia@example.org,+916362742366,Female,18,82.4,3.0,0,Medium,No,CA,4.75,384,69,0
STU_418110,George Kara,dchada@example.net,+918540861423,Male,23,80.7,2.7,0,Medium,No,B.Com,5.44,292,51,0
STU_244048,Joshua Naik,minhaskashvi@example.com,+916702929501,Female,18,89.0,0.7,0,Medium,No,CA,6.56,109,81,0
STU_614661,Tristan Bora,chasmumgupta@example.net,+919020923448,Male,18,56.7,4.9,0,Medium,No,B.Com,8.97,176,38,1
STU_701737,Tripti Borra,sahotawidisha@example.com,+919757601615,Male,23,70.1,4.6,0,Medium,No,CA,6.51,45,35,1
STU_217827,Christopher Goswami,fsrinivasan@example.net,+919954424982,Male,22,62.4,3.8,0,Medium,Yes,CA,4.0,111,49,0
STU_724239,Mekhala Uppal,zmuni@example.org,+918795652765,Male,19,78.8,9.6,0,Low,No,CA,9.31,123,48,0
STU_274833,Damini Palan,sakshamganguly@example.com,+918719746105,Male,21,92.7,1.6,0,Low,No,CA,8.58,488,92,0
STU_184324,Baljiwan Ramaswamy,vasatikachauhan@example.net,+916869981353,Male,21,86.6,6.7,1,Medium,No,B.Com,7.34,232,83,0
STU_401617,Vansha Kulkarni,chaayasekhon@example.net,+916717352679,Male,20,56.7,3.7,1,High,No,CA,6.44,139,87,1
STU_401878,Yuvraj Nayak,ekaraj84@example.net,+916817510958,Male,21,73.3,1.6,1,Low,No,B.Com,6.84,489,75,0
STU_383494,Abdul Srinivasan,ansh98@example.net,+916241335528,Female,21,68.7,3.7,0,High,No,B.Com,9.64,311,82,1
STU_412759,Ganga Choudhury,sachibhardwaj@example.net,+917967159737,Male,22,89.5,8.6,0,High,No,B.Com,7.56,330,94,0
STU_907706,Arjun Ramanathan,rpathak@example.net,+918273204717,Female,18,78.0,3.4,2,Low,No,B.Com,5.05,206,87,1
STU_768972,Ethan Sahota,ukumar@example.net,+919040225743,Female,18,87.3,4.9,0,Medium,No,B.Com,7.97,25,76,0
STU_311547,Arin Nagy,snehadeshmukh@example.com,+916419974762,Female,21,83.3,4.7,0,Medium,Yes,B.Com,7.29,131,89,0
STU_725451,Zaitra Char,aachal95@example.org,+919107575144,Female,20,80.9,6.1,0,Low,No,CA,8.28,276,38,0
STU_709591,Jack Swaminathan,borarachita@example.com,+916763734841,Male,20,91.5,12.7,0,Medium,Yes,CA,8.21,458,68,0
STU_273830,Vinaya Kari,sanyarana@example.com,+917126969954,Female,22,93.0,5.7,0,Low,No,CA,4.84,171,72,0
STU_308580,Chandran Prashad,daksheshkoshy@example.net,+916279674033,Female,21,64.4,6.3,1,Medium,No,CA,8.54,450,41,1
