student_id,name,email,phone_number,gender,age,attendance_rate,study_hours_per_day,past_failures,family_income,scholarship,class_level,cgpa,homework_rate,parent_meetings,dropout_status
STU_506013,Arjun Randhawa,ojasvidora@example.net,+916279216026,Female,19,88.9,8.1,1,Low,No,10th,7.16,20,2,1
STU_305516,Harish Chawla,wriddhish67@example.net,+918237668986,Female,19,87.9,1.6,0,Low,No,10th,10.0,69,3,1
STU_287266,Dhruv Walia,pshroff@example.com,+917209406055,Female,23,83.7,2.7,0,High,Yes,10th,8.46,26,2,1
STU_763413,Adya Malhotra,janinathaniel@example.com,+919438796125,Male,20,55.1,1.0,0,High,No,10th,7.51,49,4,1
STU_719147,Sudiksha Narain,aarna00@example.net,+916690663000,Female,22,77.8,2.7,0,Medium,No,12th,9.23,62,0,0
STU_869798,Warhi Panchal,daveimaran@example.net,+917126499114,Male,19,93.2,4.7,0,Medium,No,12th,5.21,57,0,0
STU_838076,Harish Pandit,hdugar@example.com,+919185956801,Male,21,90.2,2.9,0,High,No,10th,8.23,27,3,0
STU_937387,Sneha Lall,dsunder@example.org,+917893721896,Female,22,93.1,5.3,0,Medium,No,12th,7.06,53,4,0
STU_180804,Guneet Khalsa,fariqaggarwal@example.org,+917891729210,Female,22,76.3,2.0,0,Medium,No,12th,5.45,88,3,1
STU_881762,Manan Salvi,nadkarniom@example.com,+918460979723,Male,21,81.5,6.9,0,Medium,No,12th,7.63,84,2,1
STU_958734,Praneel Bhakta,jhalak27@example.org,+918526895350,Male,22,82.9,4.4,0,Medium,No,12th,9.52,76,0,0
STU_939153,Maanas Aggarwal,asandhu@example.com,+916546375584,Male,21,76.0,5.2,0,Low,No,12th,6.37,27,0,1
STU_919857,Manthan Sridhar,mmuni@example.org,+918829527820,Male,18,92.1,6.4,0,High,Yes,10th,6.95,24,1,0
STU_828936,Zaitra Roy,neelima10@example.org,+919631862295,Female,18,90.0,6.0,0,High,No,12th,6.99,32,2,0
STU_942235,Yatin Madan,benjamindevan@example.org,+919583302283,Female,20,57.8,4.7,0,Medium,No,12th,9.1,93,2,0
STU_887854,Dhruv Nagy,aachalray@example.net,+919708441131,Male,20,81.4,8.5,0,High,No,12th,8.24,80,0,0
STU_629598,Leena Kashyap,advaypant@example.org,+918207573553,Male,18,89.8,8.3,0,Medium,No,10th,7.8,83,1,0
STU_268671,Balhaar Narayan,shivansh92@example.org,+916569936247,Female,19,92.0,6.0,0,Low,No,10th,6.44,85,4,0
STU_977354,Xalak Walia,xmallick@example.org,+918446554387,Female,18,76.5,8.9,0,High,No,12th,6.54,36,4,0
STU_296382,Raagini Mandal,vivaankrishnamurthy@example.org,+919016016832,Male,18,82.7,2.3,1,Medium,No,12th,8.37,77,4,0
STU_708140,Jonathan Suresh,qshroff@example.com,+919363132991,Male,19,91.0,4.5,0,High,Yes,12th,7.02,41,2,0
STU_296509,Lopa Kapoor,lilabalan@example.com,+917152335701,Female,21,90.3,4.7,0,Low,Yes,10th,4.9,41,3,1
STU_591781,Nisha Koshy,jvasa@example.org,+918315388535,Male,19,81.7,3.3,1,High,No,10th,6.94,84,1,1
STU_765326,Jeet Baria,vedika66@example.net,+916676634464,Male,20,91.1,2.2,0,Medium,No,12th,6.73,90,4,0
STU_427693,Sathvik Raval,williamsawhney@example.com,+917585221810,Female,22,77.3,3.4,0,Medium,Yes,12th,9.26,48,0,1
STU_669407,Tanvi Anand,manyavora@example.org,+916638378243,Female,20,85.1,5.6,0,Low,No,10th,7.2,34,3,1
STU_750777,David Sanghvi,nwali@example.net,+918072283797,Male,21,95.9,2.1,2,High,No,12th,6.91,34,4,1
STU_532409,Isaiah Nagy,suhanisani@example.org,+919118888502,Male,23,90.3,2.8,0,Medium,No,10th,9.16,57,3,0
STU_243538,Fariq Dutta,nathaniel50@example.net,+916779701460,Female,23,80.6,3.9,0,Medium,No,10th,5.44,73,1,0
STU_946016,Oscar Gulati,faqid06@example.net,+918758660821,Male,22,79.0,2.0,0,Medium,Yes,12th,6.29,94,2,0
STU_694293,Kevin Walia,saksham86@example.net,+918731379085,Male,22,99.5,4.5,0,Low,Yes,12th,7.39,94,3,0
STU_277245,Yachana Borra,ladli96@example.org,+916217712178,Male,18,88.6,1.7,0,High,Yes,12th,7.2,43,2,1
STU_794313,Ijaya Jha,amara00@example.net,+919609120046,Male,23,97.0,7.4,3,Medium,No,10th,7.57,26,3,1
STU_685126,Mekhala Kashyap,mitali32@example.org,+916022637810,Female,20,87.8,9.6,1,Medium,No,12th,8.31,93,0,0
STU_422862,Ridhi Bora,sahaindali@example.com,+919163579526,Female,23,85.5,1.4,0,High,No,10th,7.79,34,1,1
STU_502230,Harsh Ram,raodalaja@example.com,+917150109139,Male,18,84.1,0.8,0,High,No,10th,7.44,71,4,0
STU_312659,Omya Walia,udarshgala@example.com,+919878306122,Male,19,96.9,5.4,1,High,No,12th,4.29,94,3,0
STU_489534,Radha Bhardwaj,bassiwriddhish@example.net,+917162703443,Female,19,61.1,11.9,0,High,No,12th,6.64,24,2,1
STU_417919,Rushil Apte,aryachandran@example.net,+919526619272,Male,23,87.0,2.4,1,Medium,No,12th,5.57,82,4,0
STU_236313,Abhimanyu Barman,xalak19@example.com,+916247697200,Male,18,94.8,5.4,0,Medium,Yes,10th,7.04,54,2,1
STU_582204,Yashvi Om,lekha55@example.org,+918034150007,Female,19,75.5,2.5,1,High,No,10th,6.52,76,4,0
STU_671187,Qasim Dhaliwal,banjeetbuch@example.com,+918832723552,Female,23,86.4,4.1,1,Low,No,12th,4.63,67,0,1
STU_303584,Shaurya Sehgal,brindamaster@example.org,+918500247251,Female,22,77.8,1.2,0,Medium,No,12th,5.83,31,2,0
STU_893506,Nirja Sachdeva,parth67@example.org,+917317359298,Male,22,74.6,3.5,0,High,No,12th,9.37,85,2,0
STU_880933,Jai Batta,mitraturvi@example.com,+919379270583,Female,19,82.0,4.8,0,High,No,10th,7.64,66,4,0
STU_618486,Maanav Walia,aarushwalla@example.org,+917451318650,Male,19,89.5,3.2,0,High,No,12th,6.69,30,3,1
STU_519414,Siya Bose,anitasundaram@example.org,+919965534363,Female,19,90.1,5.4,0,Medium,No,10th,6.21,99,4,0
STU_235865,Qushi Chanda,venkataramanupasna@example.net,+918005479917,Female,19,87.6,4.5,1,High,No,10th,7.91,35,3,0
STU_955005,Vivaan Rau,vnagi@example.com,+919258135303,Male,18,79.0,1.2,0,High,No,10th,8.35,75,3,1
STU_566264,Mitesh Madan,vedant97@example.com,+917035448149,Female,19,92.0,7.1,0,Medium,Yes,10th,7.05,34,4,1
STU_590753,Bhavna Mangal,anthony73@example.com,+917096102656,Female,23,83.1,3.6,0,Medium,No,10th,7.03,92,0,0
STU_994051,Saksham Nath,npatla@example.org,+917844095141,Male,18,63.0,2.6,0,Low,Yes,12th,6.96,72,3,1
STU_577049,Yochana Trivedi,anya08@example.org,+918405190829,Male,21,94.6,6.1,0,High,Yes,12th,8.15,40,2,0
STU_439568,Anjali Acharya,patlavansha@example.org,+916972467922,Female,22,91.6,4.6,0,Low,No,12th,6.5,34,4,1
STU_330751,Eiravati Bail,zvarty@example.org,+919170730050,Female,22,83.1,3.9,0,High,No,12th,4.64,32,2,0
STU_674525,Nachiket Chokshi,lwable@example.com,+917475217850,Male,19,80.3,2.8,1,Medium,Yes,12th,9.97,23,4,1
STU_387114,Urishilla Banik,tanvimody@example.com,+919216794131,Male,18,79.8,1.6,0,Low,No,12th,6.96,52,0,0
STU_908630,Pushti Dayal,charitabarad@example.com,+919086374701,Male,23,78.2,6.9,0,Medium,No,12th,4.98,85,3,0
STU_105095,Chandani Sandal,theodoremann@example.net,+918552658335,Female,19,89.0,5.3,0,Medium,No,12th,7.66,62,2,0
STU_753157,Sathvik Doshi,varugheseyutika@example.org,+917320530540,Female,23,83.1,8.2,1,Low,No,12th,8.41,46,3,1
STU_421659,Nitara Chanda,krisha51@example.org,+918641740016,Female,23,81.8,0.8,0,High,No,10th,6.03,33,3,0
STU_157233,Eshana Soman,vaidyaekani@example.org,+918859275683,Female,19,99.6,6.7,0,High,No,10th,5.95,46,4,0
STU_627060,Darsh Magar,ekeer@example.org,+916427818351,Female,21,82.2,5.5,0,High,No,12th,8.75,77,2,0
STU_548566,Inaya Sahota,sarafsamesh@example.com,+919727661781,Female,19,85.6,4.3,0,Low,No,12th,7.77,71,2,0
STU_326010,Abhimanyu Yogi,lavanya11@example.net,+918992206067,Male,22,89.0,6.0,1,Medium,No,12th,4.0,77,1,1
STU_975387,Ati Gola,saranmichael@example.net,+916786126078,Male,19,93.0,4.3,0,Low,Yes,12th,9.4,24,1,1
STU_956963,Vedika Bhalla,demitali@example.com,+917792769505,Female,22,95.5,2.5,0,Medium,No,12th,8.44,60,1,0
STU_651713,Yashoda Luthra,aradhanagera@example.net,+916082297486,Female,22,90.0,5.8,0,High,No,10th,7.37,24,1,0
STU_409210,Adya Walla,hemang19@example.org,+916251775570,Female,22,92.8,1.0,0,Low,No,12th,6.89,58,1,1
STU_885470,Chameli Chopra,luckyganguly@example.org,+918314462961,Male,20,83.8,7.4,1,High,No,12th,9.8,58,0,0
STU_306591,Indrajit Doshi,odikanarang@example.org,+916138654232,Male,19,78.5,4.5,0,Medium,No,10th,6.59,41,3,0
STU_892940,Charles Zachariah,hbrar@example.org,+919716965461,Male,22,88.2,3.2,0,High,No,10th,7.12,26,0,0
STU_548136,Janani Bhargava,sanya26@example.com,+917216391203,Male,19,83.4,4.3,0,Medium,No,10th,5.4,23,2,0
STU_645682,Daniel Puri,vaidyaodika@example.com,+919674759980,Female,22,79.2,3.4,0,Medium,No,12th,5.92,95,3,0
STU_495058,Abhiram Tandon,wakeetasandhu@example.com,+918012576082,Female,22,95.9,7.0,0,Low,No,12th,7.55,25,0,0
STU_389123,Idika Chacko,ekaraj61@example.com,+916229231730,Male,23,97.4,6.5,0,Low,No,10th,8.7,93,3,0
STU_291490,Krishna Thaker,qarinsani@example.com,+918563789078,Male,22,88.4,1.7,0,Medium,No,10th,10.0,45,1,0
STU_252134,Isaac Venkatesh,banerjeemichael@example.net,+918479530850,Female,20,91.2,2.0,1,Medium,No,10th,5.13,56,4,1
STU_708882,Nicholas Sathe,leena74@example.net,+919371979703,Male,20,87.6,5.6,0,High,No,10th,4.23,42,2,1
STU_831394,Sudiksha Bhatti,indalikamdar@example.org,+919122777272,Male,23,97.1,6.9,1,Low,No,12th,9.55,96,2,1
STU_534828,Tarak Sundaram,sahnibarkha@example.com,+916120473206,Male,21,83.5,11.4,0,Medium,No,10th,5.98,25,1,1
STU_376813,Charita Virk,ymannan@example.net,+919835317667,Female,23,89.3,4.1,0,Low,No,10th,6.25,37,4,1
STU_393507,Jack Khalsa,inarang@example.org,+918646462521,Male,21,85.9,4.9,0,High,No,12th,7.7,28,1,1
STU_589782,Thomas Mutti,qdash@example.com,+919696009967,Female,21,58.6,1.9,0,High,Yes,12th,4.87,66,4,0
STU_808261,Ekaraj Kala,krishnachatterjee@example.com,+916932442714,Female,18,75.5,6.0,0,High,No,10th,7.05,89,4,0
STU_263717,Chaaya Virk,iborra@example.org,+916150153696,Male,20,75.7,8.1,0,Medium,Yes,10th,7.17,78,3,0
STU_621202,Jagrati Sachdeva,riawable@example.org,+916575990508,Female,20,65.1,3.2,1,High,No,12th,7.6,92,0,1
STU_623113,Warinder Sundaram,varughesetristan@example.com,+919289415038,Male,18,81.2,8.4,0,Medium,No,12th,7.27,76,1,0
STU_415872,Kashish Sagar,kritikaghose@example.com,+917442753951,Female,19,99.7,3.6,0,Medium,No,12th,7.85,75,4,1
STU_481967,Mason Dixit,kiaan61@example.com,+916664441269,Female,19,77.7,4.9,0,Medium,No,10th,6.24,73,0,0
STU_325972,Riya Arya,thamanpatrick@example.com,+916558786264,Male,18,67.0,4.1,0,Medium,No,12th,8.44,88,0,0
STU_981226,Mitesh Bassi,nilima47@example.net,+916628420133,Male,19,91.2,5.6,0,Low,No,10th,9.57,92,4,0
STU_338776,Lila Chokshi,umangmittal@example.net,+919071132080,Male,18,65.6,5.5,0,Low,No,12th,6.8,25,3,1
STU_609080,Fiyaz Vig,chaaya35@example.com,+917944148261,Female,18,86.9,4.9,0,Medium,No,12th,8.64,88,3,0
STU_146401,Gaurav Dhar,ydhingra@example.net,+919150468129,Female,22,76.7,2.9,0,Medium,No,10th,7.61,61,3,0
STU_518144,Hemani Kumar,lalvanya@example.net,+916153364866,Male,20,77.3,7.2,0,Low,No,12th,8.56,31,4,1
STU_400911,Sachi Mitra,sluthra@example.net,+919562044824,Male,22,85.0,4.0,0,Medium,No,10th,6.45,53,1,0
STU_238959,Hardik Bhagat,rattiadweta@example.org,+918378064494,Male,21,89.2,9.4,0,Low,No,10th,7.96,44,4,0
STU_915060,Gautam Kapoor,sainiyatin@example.org,+918120917951,Male,19,95.0,3.6,0,High,No,10th,4.86,42,2,0
STU_685448,Charita Dani,laban59@example.org,+918289640267,Male,22,95.8,3.6,0,Medium,No,12th,7.02,97,2,0
STU_750310,Pahal Bumb,ektalal@example.net,+918177869286,Male,19,58.3,8.3,0,Medium,No,10th,8.11,99,2,0
STU_955349,Hitesh Sachdev,shankabir@example.net,+916845575474,Male,20,74.9,2.7,0,High,No,10th,8.46,76,0,0
STU_642929,Nimrat Savant,settysamesh@example.org,+917616581202,Female,23,90.3,1.9,0,Medium,No,10th,7.46,86,3,0
STU_198334,William Mannan,tanveerbaria@example.com,+919820590563,Male,23,63.1,3.9,0,Medium,No,12th,5.39,31,3,1
STU_534878,Jeet Nigam,tailorom@example.com,+917590567958,Male,18,67.5,6.6,0,High,No,12th,6.75,38,0,1
STU_594304,Lohit Dhillon,fkala@example.org,+916745550970,Female,23,87.6,1.5,2,High,No,12th,7.73,91,2,0
STU_228587,Janaki Bir,srinivasanchaman@example.net,+918883936610,Male,22,81.5,2.6,0,Low,No,10th,8.79,49,1,0
STU_866908,Jalsa Dani,sudikshadeshmukh@example.com,+917321045177,Male,21,91.1,1.6,1,Medium,No,12th,5.77,70,1,0
STU_551618,Suhani Rajagopal,omsrinivasan@example.net,+918125125351,Female,21,78.9,3.3,0,High,No,10th,10.0,43,0,0
STU_747814,Anusha Hayre,sai54@example.org,+917445360785,Female,22,68.0,3.9,0,Medium,No,10th,5.75,24,2,0
STU_737623,Unnati Baria,ayush14@example.com,+918881370560,Male,19,92.2,1.4,0,Medium,No,10th,9.14,54,0,0
STU_426874,Praneel Anand,vrinda04@example.com,+919325073002,Male,18,65.9,11.8,0,High,No,10th,6.78,21,4,1
STU_803846,Neelima Tata,narainwahab@example.org,+918675651924,Female,20,87.5,6.2,0,Medium,No,12th,7.08,53,2,0
STU_719959,Hardik Aurora,naikyadavi@example.net,+917167599352,Male,23,92.6,7.8,1,Low,No,12th,5.11,32,1,0
STU_771225,Reva Chopra,malhotraeta@example.com,+917578869725,Female,19,82.3,4.7,2,High,No,12th,4.52,30,1,1
STU_425533,Aachal Majumdar,damyanti19@example.com,+917062314902,Male,23,96.6,3.7,0,Medium,No,10th,9.78,65,0,0
STU_381404,Veda Loke,msanghvi@example.net,+917980956802,Male,22,82.9,3.2,2,Low,No,12th,6.86,59,3,1
STU_258094,Geetika Natarajan,kandaekavir@example.org,+917667976581,Female,21,79.5,6.4,1,High,No,12th,4.3,94,2,0
STU_535574,Tanish Batra,oray@example.org,+918903319795,Female,21,78.4,4.9,0,Low,No,10th,7.29,54,0,0
STU_854085,Dominic Bir,anyanarain@example.org,+919037323566,Female,18,81.5,2.4,0,High,No,12th,10.0,21,0,0
STU_935873,Zinal Barad,camble@example.net,+917907304211,Female,19,61.1,9.5,0,Medium,No,10th,8.66,20,1,0
STU_701850,Manthan Batta,saanvi96@example.net,+919532749634,Male,23,83.4,2.1,0,Medium,No,10th,8.39,28,1,0
STU_194049,Aayush Barad,anshtank@example.com,+918854515275,Female,23,87.8,3.0,0,Medium,No,12th,9.61,23,4,0
STU_654005,Abha Upadhyay,settymanbir@example.org,+919191888696,Male,22,95.7,5.6,1,Low,No,12th,6.8,20,2,1
STU_394877,Gunbir Uppal,qagate@example.com,+917113867282,Male,18,93.7,4.6,0,Medium,No,12th,8.43,83,0,0
STU_821874,Dev Kulkarni,handawilliam@example.com,+918182537531,Female,23,82.3,4.4,0,Medium,No,10th,7.37,34,1,0
STU_731942,Nachiket Dar,maxkoshy@example.net,+917325858720,Male,20,84.5,6.1,1,Medium,No,10th,7.28,52,2,1
STU_654674,Irya Nayak,xiti40@example.org,+917643786293,Male,19,85.2,1.3,0,High,No,12th,6.22,28,2,1
STU_159509,Aarini Rout,djani@example.org,+916299433227,Female,21,91.8,6.3,0,Medium,No,12th,6.81,99,2,0
STU_476004,Lakshit Butala,vrishti97@example.net,+917056801993,Female,21,60.5,4.3,0,High,Yes,10th,8.37,49,0,1
STU_842144,Owen Ghosh,haritabhandari@example.com,+917026874840,Female,20,82.7,8.5,1,Medium,No,10th,6.38,60,4,1
STU_345755,Balvan Vasa,chandran14@example.org,+917062132601,Female,18,54.7,2.1,0,Low,No,12th,9.38,61,4,1
STU_482153,Anamika Balasubramanian,wbanerjee@example.net,+916098871951,Female,18,85.2,2.1,0,Medium,No,12th,6.59,54,4,1
STU_925056,Suhani Narayanan,yutikabhagat@example.com,+916404711397,Female,20,96.9,7.7,0,Low,No,10th,9.75,62,4,0
STU_885065,Mahika Golla,badalzayyan@example.com,+917880430211,Male,23,73.9,3.7,0,Medium,No,12th,5.06,47,2,0
STU_493802,Bahadurjit Johal,jpandit@example.org,+916538067877,Male,20,72.4,4.1,1,Low,No,10th,9.07,60,1,1
STU_467469,Amol Pall,balaywidisha@example.org,+916753936326,Male,23,84.3,5.0,1,High,No,10th,8.15,63,4,1
STU_727901,Zayyan Sabharwal,faqidbali@example.com,+919849233301,Male,21,87.0,6.5,0,Low,No,10th,7.49,37,3,1
STU_719097,Libni Jha,indrajit28@example.net,+917272273995,Male,23,78.9,4.3,0,Medium,No,12th,7.45,24,0,0
STU_380657,Krisha Gandhi,cloke@example.net,+918686881350,Male,22,81.8,4.9,0,Medium,No,12th,6.21,91,3,0
STU_822384,Arin Sarma,upadhriti73@example.com,+919525003010,Male,22,68.8,0.7,0,Low,Yes,12th,8.33,26,3,0
STU_629770,Jhalak Narasimhan,ldixit@example.net,+917466348654,Male,23,86.0,8.4,1,Medium,No,10th,7.88,63,3,0
STU_721845,Darsh Dash,rminhas@example.org,+917883876614,Female,23,84.8,2.9,0,Medium,No,10th,7.16,93,0,1
STU_300526,Naksh Kala,bhatmadhav@example.net,+918137056872,Female,23,95.1,5.0,0,Low,No,12th,8.58,29,4,1
STU_286182,Lucky Bhat,vanya77@example.net,+919494812139,Female,22,87.3,5.9,1,Low,No,12th,9.84,35,2,0
STU_680967,Yadavi Singhal,bhavanirandhawa@example.com,+919982930104,Male,21,94.5,3.7,0,Low,No,12th,9.47,67,3,1
STU_384179,Falguni Din,dayitakapadia@example.com,+919141679284,Female,18,84.5,6.3,0,Medium,No,10th,8.94,58,3,0
STU_113324,Anya Ratta,thomasborah@example.org,+916204541303,Female,21,89.9,4.4,0,Medium,No,12th,7.67,64,2,0
STU_225090,Samar Amble,zwagle@example.org,+919823415207,Female,22,90.2,2.7,0,Low,No,12th,6.54,78,1,0
STU_329750,Shaurya Murthy,dakshesh67@example.com,+919788008560,Male,21,77.4,2.0,0,Medium,No,12th,5.76,28,4,0
STU_171773,Jhalak Raman,bachittarsanghvi@example.org,+918712810189,Male,21,81.3,8.0,0,Medium,No,10th,6.42,72,2,0
STU_223686,Tanvi Mandal,nvasa@example.org,+918094076889,Male,20,84.8,6.9,0,Medium,No,10th,8.15,33,0,0
STU_799894,Vincent Jaggi,aarav37@example.net,+917319612923,Female,22,83.2,1.9,0,High,Yes,10th,7.65,86,4,0
STU_165956,Vritti Roy,utkarshoza@example.net,+919627284778,Female,21,86.2,0.5,1,Medium,Yes,10th,4.0,46,0,1
STU_118838,Jasmit Ganesan,satheamruta@example.com,+917953787093,Male,21,87.1,5.1,0,Low,No,12th,6.82,54,1,0
STU_467387,Kevin Iyer,routsneha@example.net,+918376213695,Male,20,93.6,8.1,1,Low,No,12th,9.54,81,1,0
STU_230885,Neel Khanna,danipratyush@example.com,+918075008147,Male,22,58.2,2.9,0,Medium,No,10th,6.42,66,3,0
STU_138118,Jeremiah Balay,bachittar09@example.net,+918247684124,Male,22,89.5,1.8,0,High,No,10th,5.91,47,3,1
STU_594804,Omya De,nakul01@example.org,+919837131062,Male,20,97.0,6.2,0,High,No,12th,6.77,37,2,1
STU_974815,Hritik Shan,nbalan@example.org,+919789422514,Female,21,89.9,2.8,0,Medium,No,10th,7.88,71,0,0
STU_431286,Maanas Pai,atwaljackson@example.net,+917368349403,Female,20,93.2,4.4,0,Medium,No,10th,5.45,78,3,0
STU_842866,Nidhi Garde,mohini85@example.org,+919316996275,Male,22,90.9,6.1,0,Low,No,12th,8.89,48,3,0
STU_967242,Janaki Bhalla,gangasamra@example.com,+917937909082,Female,19,96.5,2.7,0,Medium,No,10th,9.78,41,4,0
STU_270444,Udyati Purohit,kalitaurmi@example.org,+919405172488,Male,20,70.3,2.2,0,High,No,10th,8.2,60,0,0
STU_976523,Devansh Viswanathan,chandranveda@example.org,+917390378007,Female,20,80.9,3.8,0,Medium,No,12th,8.17,99,0,0
STU_318402,Arin Ganguly,viraj04@example.net,+916843058614,Male,23,59.0,4.9,0,Medium,No,12th,9.72,66,0,1
STU_763878,Ryan Narayanan,warhi15@example.com,+919952820495,Female,21,69.9,6.3,1,Low,No,10th,7.95,50,3,1
STU_396517,Adya Srivastava,khannawriddhish@example.org,+916412905530,Female,18,79.7,9.7,0,Medium,No,10th,8.09,27,3,1
STU_920847,Chatura Babu,krishnanomaja@example.net,+917431097656,Female,18,83.4,2.5,1,Low,No,10th,6.8,95,4,0
STU_231502,Vasatika Dada,wyattmitra@example.net,+916726006689,Male,23,62.2,5.0,0,Medium,No,12th,6.56,55,0,1
STU_863746,Naveen Parmar,ekavirbhasin@example.com,+917047040655,Male,22,89.4,6.7,0,Medium,No,10th,8.48,40,3,1
STU_579841,Harrison Bhatt,ijani@example.net,+919819272829,Male,20,57.9,2.1,0,Medium,Yes,12th,7.07,32,0,1
STU_200614,Aarush Deshmukh,xmistry@example.com,+918830368181,Male,21,96.5,4.3,1,High,No,12th,7.46,36,1,1
STU_227262,Yashodhara Chakraborty,rachita17@example.net,+916637538991,Male,18,78.9,4.9,1,Low,No,12th,7.3,60,0,1
STU_814479,Aditya Dayal,finndugar@example.net,+918611337166,Female,21,57.6,1.0,0,Medium,No,10th,7.69,56,4,1
STU_931253,Urvi Nanda,darsh36@example.org,+919970736589,Female,20,87.4,3.2,0,Low,No,10th,6.68,50,0,1
STU_142027,Vrinda Badami,ramanqadim@example.com,+918015523679,Female,19,87.1,4.6,1,Medium,Yes,10th,8.17,61,4,0
STU_908637,Chakrika Shere,baradjanaki@example.org,+918902292629,Female,18,77.6,7.4,0,Low,Yes,12th,6.59,84,0,0
STU_721415,Faraj Lall,upall@example.com,+918680508298,Male,20,97.0,2.6,0,High,Yes,12th,9.29,44,0,1
STU_310668,Xavier Joshi,lohitbobal@example.com,+917963608649,Male,18,56.0,6.7,0,High,No,10th,8.95,74,1,1
STU_954285,Advay Amble,gparsa@example.com,+917919009649,Female,22,90.7,4.8,0,High,No,10th,6.77,49,3,0
STU_819575,Keya Dyal,ekavirsarma@example.net,+918890423164,Male,22,87.2,2.1,0,High,No,12th,6.46,47,3,0
STU_330199,Tanmayi Tella,ubhardwaj@example.org,+919818361324,Male,22,82.3,1.4,1,Medium,No,10th,8.82,43,3,1
STU_406169,Ekani Raman,dyalira@example.org,+919914238020,Male,20,78.9,2.1,0,Medium,No,12th,8.17,47,1,1
STU_772053,Ekantika Madan,nihalganguly@example.net,+919528704178,Male,19,86.8,14.0,0,Low,No,10th,8.71,79,3,0
STU_783900,Jacob Soman,zmerchant@example.com,+916887062612,Male,21,93.5,9.0,0,Medium,No,12th,5.56,98,4,0
STU_817326,Ronith Khatri,pkaur@example.net,+917235204263,Female,18,96.9,2.6,0,Low,No,10th,8.32,31,1,0
STU_225984,Advika Lanka,contractorwarda@example.net,+918197152598,Male,23,90.9,2.2,0,High,No,10th,7.05,38,4,0
STU_454845,Zarna Rao,tripti48@example.net,+916395684814,Male,19,86.5,8.2,0,High,No,10th,7.28,96,1,0
STU_673953,Ekaja Kakar,jsoman@example.org,+916548271330,Female,18,86.2,4.2,0,High,No,10th,10.0,57,0,0
STU_959626,Xiti Dayal,rudra29@example.net,+919574536292,Female,22,95.1,3.5,0,High,No,10th,10.0,84,0,0
STU_805177,Vincent Pillay,anandchristopher@example.net,+916135307465,Female,18,78.1,3.3,0,Medium,No,12th,6.94,73,0,0
STU_550642,Aadi Sule,naiduyatan@example.com,+917061445588,Female,23,73.2,7.0,0,Medium,Yes,12th,6.76,64,1,1
STU_818122,Gaurangi Bhalla,rohan17@example.org,+919890710095,Male,20,93.3,2.0,0,Medium,No,12th,7.68,81,3,0
STU_197574,Siya Sridhar,rakshapandya@example.com,+917793257446,Male,19,96.0,10.0,0,Medium,No,10th,4.85,75,0,0
STU_434402,Indali Murthy,vohrajasmit@example.net,+916169470731,Female,20,81.9,7.2,0,High,No,12th,7.85,68,3,0
STU_904794,Max Loke,jpau@example.org,+919600004871,Female,20,86.6,4.3,1,Low,No,12th,8.63,61,4,1
STU_490825,Mason Borra,qbatra@example.com,+919147225312,Female,22,81.8,4.9,0,Low,No,10th,10.0,98,3,0
STU_121362,Yasti Doctor,dsrinivasan@example.org,+919414968478,Male,18,90.0,3.3,0,Medium,No,10th,9.98,21,1,1
STU_180583,Jeremiah Comar,atigill@example.org,+919971939160,Male,20,81.2,5.8,0,Low,No,10th,6.0,85,0,0
STU_610484,Finn Murty,lsaxena@example.net,+919383828017,Male,21,75.2,4.7,0,Medium,Yes,10th,5.95,94,3,0
STU_916063,Aradhana Comar,mahikaprakash@example.org,+917528207117,Female,21,85.5,1.3,1,Medium,No,12th,6.27,71,4,0
STU_352936,Brinda Karpe,sachi96@example.net,+919912731209,Male,23,93.5,3.7,0,High,No,12th,7.27,55,1,1
STU_195361,Kalpit Mutti,mbabu@example.org,+917453558516,Female,19,73.4,7.2,0,High,No,12th,7.6,78,0,0
STU_604123,Harini Lata,eshroff@example.com,+917972601058,Male,18,72.9,5.0,0,Medium,No,12th,6.44,73,4,0
STU_243541,Azad Ravi,maanas31@example.com,+919103177814,Male,23,72.6,7.7,0,Medium,No,10th,8.57,43,1,1
STU_188098,Janani Guha,qrao@example.com,+916602780615,Male,23,82.6,8.3,0,High,No,12th,5.26,79,2,0
STU_589958,Barkha Bhatti,omisha28@example.com,+916779529784,Female,18,96.1,0.9,0,High,No,10th,5.99,61,1,0
